tableName,tableExtends,columnName,columnType,key,required,refSchema,refTable,refLink,refBack,validation,semantics,description,profiles
Sequencing runs,Protocol parameters,,,,,,,,,,http://edamontology.org/topic_3168,"The determination of complete (typically nucleotide) sequences, including those of genomes (full genome sequencing, de novo sequencing and resequencing), amplicons and transcriptomes. In FAIR Genomes: Sequencing. Ideally: SequencingRuns.","Beacon v2, FAIR Genomes, DCAT examples,RD3"
Sequencing runs,,individualId,ref,,,,Individuals,,,,http://purl.obolibrary.org/obo/NCIT_C164337,E.g. Ind001,"Beacon v2,RD3"
Sequencing runs,,Sequencing centre,ontology,,,,Organisations,,,,http://purl.obolibrary.org/obo/GENEPIO_0001202,A data field which describes the name of the third party company or laboratory that provided services.,"Beacon v2,RD3"
Sequencing runs,,librarySource,ontology,,,,LibrarySource,,,,http://purl.obolibrary.org/obo/GENEPIO_0001965,E.g. genomic source,"Beacon v2,RD3"
Sequencing runs,,librarySelection,string,,,,,,,,http://purl.obolibrary.org/obo/GENEPIO_0001940,Edat.g. RANDOM method,"Beacon v2,RD3"
Sequencing runs,,libraryStrategy,ontology,,,,SequencingMethods,,,,http://purl.obolibrary.org/obo/FIX_0000704,Method used to determine the order of bases in a nucleic acid sequence. In FAIR Genomes: SequencingMethod.,"Beacon v2, FAIR Genomes,RD3"
Sequencing runs,,libraryLayout,string,,,,,,,,http://purl.obolibrary.org/obo/FBcv_0003208,Either PAIRED or SINGLE,"Beacon v2,RD3"
Sequencing runs,,platform,ontology,,,,SequencingPlatforms,,,,http://purl.obolibrary.org/obo/GENEPIO_0000071,"The used sequencing platform (i.e. brand, name of a company that produces sequencer equipment). In FAIR Genomes: SequencingPlatform.","Beacon v2, FAIR Genomes,RD3"
Sequencing runs,,platformModel,ontology,,,,SequencingInstrumentModels,,,,http://purl.obolibrary.org/obo/GENEPIO_0001921,The used product name and model number of a manufacturer's genomic (dna) sequencer. In FAIR Genomes: SequencingInstrumentModel.,"Beacon v2, FAIR Genomes,RD3"
Sequencing runs,,Mean read depth,int,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C167285,The mean number of times each gene encoding an RNA transcript was fully sequenced.,"FAIR Genomes,RD3"
Sequencing runs,,MedianReadDepth,int,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C155320,"The median number of times a particular locus (site, nucleotide, amplicon, region) was sequenced.","FAIR Genomes,RD3"
Sequencing runs,,ObservedReadLength,int,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C153362,The number of nucleotides successfully ordered from each side of a nucleic acid fragment obtained after the completion of a sequencing process.,"FAIR Genomes,RD3"
Sequencing runs,,ObservedInsertSize,int,,,,,,,,https://w3id.org/fair-genomes/resource/FG_0000002,"In paired-end sequencing, the DNA between the adapter sequences is the insert. The length of this sequence is known as the insert size, not to be confused with the inner distance between reads. So, fragment length equals read adapter length (2x) plus insert size, and insert size equals read lenght (2x) plus inner distance.","FAIR Genomes,RD3"
Sequencing runs,,PercentageQ30,decimal,,,,,,,,http://purl.obolibrary.org/obo/GENEPIO_0000089,"Percentage of reads with a Phred quality score over 30, which indicates less than a 1/1000 chance that the base was called incorrectly.","FAIR Genomes,RD3"
Sequencing runs,,PercentageTr20,decimal,,,,,,,,https://w3id.org/fair-genomes/resource/FG_0000003,Percentage of the target sequence on which 20 or more unique reads were successfully mapped.,"FAIR Genomes,RD3"
Sequencing runs,,OtherQualityMetrics,text,,,,,,,,http://edamontology.org/data_3914,"Other NGS quality control metrics, including but not limited to (i) sequencer metrics such as yield, error rate, density (K/mm2), cluster PF (%) and phas/prephas (%), (ii) alignment metrics such as QM insert size, GC content, QM duplicated reads (%), QM error rate, uniformity/evenness of coverage and maternal cell contamination, and (iii) variant call metrics such as number of SNVs/CNVs/SVs called, number of missense/nonsense variants, common variants (%), unique variants (%), gender match and trio inheritance check.","FAIR Genomes,RD3"
Sequencing runs,,Flow cell,string,,,,,,,,http://purl.obolibrary.org/obo/OBI_0400043,"Aparatus in the fluidic subsystem where the sheath and sample meet. Can be one of several types; jet-in-air, quartz cuvette, or a hybrid of the two. The sample flows through the center of a fluid column of sheath fluid in the flow cell.","FAIR Genomes,RD3"
Sequencing runs,,Sequencing lane identifier,string,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C182081,The numerical identifier for the lane or machine unit where a sample was located during nucleotide sequencing.,"FAIR Genomes,RD3"
