order,name,label,parent,codesystem,code,ontologyTermURI,definition
,ACTR1A,ACTR1A,,HGNC,167,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:167,actin related protein 1A
,ACTR1B,ACTR1B,,HGNC,168,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:168,actin related protein 1B
,ACTR2,ACTR2,,HGNC,169,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:169,actin related protein 2
,ACTR3,ACTR3,,HGNC,170,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:170,actin related protein 3
,ACVR1,ACVR1,,HGNC,171,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:171,activin A receptor type 1
,ACVR1B,ACVR1B,,HGNC,172,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:172,activin A receptor type 1B
,ACVR2A,ACVR2A,,HGNC,173,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:173,activin A receptor type 2A
,ACVR2B,ACVR2B,,HGNC,174,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:174,activin A receptor type 2B
,ACVRL1,ACVRL1,,HGNC,175,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:175,activin A receptor like type 1
,ACY1,ACY1,,HGNC,177,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:177,aminoacylase 1
,ACYP1,ACYP1,,HGNC,179,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:179,acylphosphatase 1
,ACYP2,ACYP2,,HGNC,180,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:180,acylphosphatase 2
,ADA,ADA,,HGNC,186,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:186,adenosine deaminase
,ADAM10,ADAM10,,HGNC,188,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:188,ADAM metallopeptidase domain 10
,ADAM11,ADAM11,,HGNC,189,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:189,ADAM metallopeptidase domain 11
,ADAM12,ADAM12,,HGNC,190,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:190,ADAM metallopeptidase domain 12
,ADAM15,ADAM15,,HGNC,193,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:193,ADAM metallopeptidase domain 15
,ADAM17,ADAM17,,HGNC,195,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:195,ADAM metallopeptidase domain 17
,ADAM18,ADAM18,,HGNC,196,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:196,ADAM metallopeptidase domain 18
,ADAM19,ADAM19,,HGNC,197,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:197,ADAM metallopeptidase domain 19
,ADAM2,ADAM2,,HGNC,198,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:198,ADAM metallopeptidase domain 2
,ADAM20,ADAM20,,HGNC,199,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:199,ADAM metallopeptidase domain 20
,ADAM21,ADAM21,,HGNC,200,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:200,ADAM metallopeptidase domain 21
,ADAM22,ADAM22,,HGNC,201,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:201,ADAM metallopeptidase domain 22
,ADAM23,ADAM23,,HGNC,202,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:202,ADAM metallopeptidase domain 23
,ADAM28,ADAM28,,HGNC,206,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:206,ADAM metallopeptidase domain 28
,ADAM29,ADAM29,,HGNC,207,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:207,ADAM metallopeptidase domain 29
,ADAM30,ADAM30,,HGNC,208,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:208,ADAM metallopeptidase domain 30
,ADAM7,ADAM7,,HGNC,214,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:214,ADAM metallopeptidase domain 7
,ADAM8,ADAM8,,HGNC,215,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:215,ADAM metallopeptidase domain 8
,ADAM9,ADAM9,,HGNC,216,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:216,ADAM metallopeptidase domain 9
,ADAMTS1,ADAMTS1,,HGNC,217,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:217,ADAM metallopeptidase with thrombospondin type 1 motif 1
,ADAMTS2,ADAMTS2,,HGNC,218,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:218,ADAM metallopeptidase with thrombospondin type 1 motif 2
,ADAMTS3,ADAMTS3,,HGNC,219,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:219,ADAM metallopeptidase with thrombospondin type 1 motif 3
,ADAMTS4,ADAMTS4,,HGNC,220,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:220,ADAM metallopeptidase with thrombospondin type 1 motif 4
,ADAMTS5,ADAMTS5,,HGNC,221,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:221,ADAM metallopeptidase with thrombospondin type 1 motif 5
,ADAMTS6,ADAMTS6,,HGNC,222,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:222,ADAM metallopeptidase with thrombospondin type 1 motif 6
,ADAMTS7,ADAMTS7,,HGNC,223,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:223,ADAM metallopeptidase with thrombospondin type 1 motif 7
,ADAMTS8,ADAMTS8,,HGNC,224,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:224,ADAM metallopeptidase with thrombospondin type 1 motif 8
,ADAR,ADAR,,HGNC,225,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:225,adenosine deaminase RNA specific
,ADARB1,ADARB1,,HGNC,226,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:226,adenosine deaminase RNA specific B1
,ADARB2,ADARB2,,HGNC,227,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:227,adenosine deaminase RNA specific B2 (inactive)
,ADAT1,ADAT1,,HGNC,228,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:228,adenosine deaminase tRNA specific 1
,ADCY1,ADCY1,,HGNC,232,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:232,adenylate cyclase 1
,ADCY2,ADCY2,,HGNC,233,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:233,adenylate cyclase 2
,ADCY3,ADCY3,,HGNC,234,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:234,adenylate cyclase 3
,ADCY4,ADCY4,,HGNC,235,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:235,adenylate cyclase 4
,ADCY5,ADCY5,,HGNC,236,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:236,adenylate cyclase 5
,ADCY6,ADCY6,,HGNC,237,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:237,adenylate cyclase 6
,ADCY7,ADCY7,,HGNC,238,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:238,adenylate cyclase 7
,ADCY8,ADCY8,,HGNC,239,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:239,adenylate cyclase 8
,ADCY9,ADCY9,,HGNC,240,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:240,adenylate cyclase 9
,ADCYAP1,ADCYAP1,,HGNC,241,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:241,adenylate cyclase activating polypeptide 1
,ADCYAP1R1,ADCYAP1R1,,HGNC,242,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:242,ADCYAP receptor type I
,ADD1,ADD1,,HGNC,243,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:243,adducin 1
,ADD2,ADD2,,HGNC,244,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:244,adducin 2
,ADD3,ADD3,,HGNC,245,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:245,adducin 3
,PLIN2,PLIN2,,HGNC,248,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:248,perilipin 2
,ADH1A,ADH1A,,HGNC,249,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:249,"alcohol dehydrogenase 1A (class I), alpha polypeptide"
,ADH1B,ADH1B,,HGNC,250,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:250,"alcohol dehydrogenase 1B (class I), beta polypeptide"
,ADH1C,ADH1C,,HGNC,251,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:251,"alcohol dehydrogenase 1C (class I), gamma polypeptide"
,ADH4,ADH4,,HGNC,252,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:252,"alcohol dehydrogenase 4 (class II), pi polypeptide"
,ADH5,ADH5,,HGNC,253,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:253,"alcohol dehydrogenase 5 (class III), chi polypeptide"
,ADH6,ADH6,,HGNC,255,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:255,alcohol dehydrogenase 6 (class V)
,ADH7,ADH7,,HGNC,256,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:256,"alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide"
,ADK,ADK,,HGNC,257,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:257,adenosine kinase
,ADM,ADM,,HGNC,259,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:259,adrenomedullin
,ADORA1,ADORA1,,HGNC,262,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:262,adenosine A1 receptor
,ADORA2A,ADORA2A,,HGNC,263,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:263,adenosine A2a receptor
,ADORA2B,ADORA2B,,HGNC,264,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:264,adenosine A2b receptor
,ADORA3,ADORA3,,HGNC,268,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:268,adenosine A3 receptor
,ADPRH,ADPRH,,HGNC,269,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:269,ADP-ribosylarginine hydrolase
,PARP1,PARP1,,HGNC,270,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:270,poly(ADP-ribose) polymerase 1
,PARP4,PARP4,,HGNC,271,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:271,poly(ADP-ribose) polymerase family member 4
,PARP2,PARP2,,HGNC,272,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:272,poly(ADP-ribose) polymerase 2
,PARP3,PARP3,,HGNC,273,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:273,poly(ADP-ribose) polymerase family member 3
,ADRA1A,ADRA1A,,HGNC,277,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:277,adrenoceptor alpha 1A
,ADRA1B,ADRA1B,,HGNC,278,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:278,adrenoceptor alpha 1B
,ADRA1D,ADRA1D,,HGNC,280,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:280,adrenoceptor alpha 1D
,ADRA2A,ADRA2A,,HGNC,281,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:281,adrenoceptor alpha 2A
,ADRA2B,ADRA2B,,HGNC,282,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:282,adrenoceptor alpha 2B
,ADRA2C,ADRA2C,,HGNC,283,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:283,adrenoceptor alpha 2C
,ADRB1,ADRB1,,HGNC,285,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:285,adrenoceptor beta 1
