order,name,label,parent,codesystem,code,ontologyTermURI,definition
,b00_3,Herpesviral meningitis,,ICD-10,B00.3,http://identifiers.org/icd/B00.3,
,b00_2,Herpesviral gingivostomatitis and pharyngotonsillitis,,ICD-10,B00.2,http://identifiers.org/icd/B00.2,
,b00_1,Herpesviral vesicular dermatitis,,ICD-10,B00.1,http://identifiers.org/icd/B00.1,
,b46_9,"Zygomycosis, unspecified",,ICD-10,B46.9,http://identifiers.org/icd/B46.9,
,b00_0,Herpesviral [herpes simplex] infections - Eczema herpeticum,,ICD-10,B00.0,http://identifiers.org/icd/B00.0,
,b46_8,Zygomycosis - Other zygomycoses,,ICD-10,B46.8,http://identifiers.org/icd/B46.8,
,b00_9,"Herpesviral infection, unspecified",,ICD-10,B00.9,http://identifiers.org/icd/B00.9,
,b46_1,Zygomycosis - Rhinocerebral mucormycosis,,ICD-10,B46.1,http://identifiers.org/icd/B46.1,
,b00_8,Other forms of herpesviral infection,,ICD-10,B00.8,http://identifiers.org/icd/B00.8,
,b46_0,Zygomycosis - Pulmonary mucormycosis,,ICD-10,B46.0,http://identifiers.org/icd/B46.0,
,b00_7,Disseminated herpesviral disease,,ICD-10,B00.7,http://identifiers.org/icd/B00.7,
,b46_3,Zygomycosis - Cutaneous mucormycosis,,ICD-10,B46.3,http://identifiers.org/icd/B46.3,
,b46_2,Zygomycosis - Gastrointestinal mucormycosis,,ICD-10,B46.2,http://identifiers.org/icd/B46.2,
,b33_8,Other specified viral diseases,,ICD-10,B33.8,http://identifiers.org/icd/B33.8,
,b33_0,"Other viral diseases, not elsewhere classified - Epidemic myalgia",,ICD-10,B33.0,http://identifiers.org/icd/B33.0,
,b33_1,"Other viral diseases, not elsewhere classified - Ross River disease",,ICD-10,B33.1,http://identifiers.org/icd/B33.1,
,b33_2,Viral carditis,,ICD-10,B33.2,http://identifiers.org/icd/B33.2,
,b33_3,"Retrovirus infections, not elsewhere classified",,ICD-10,B33.3,http://identifiers.org/icd/B33.3,
,a92__a99,Arthropod-borne viral fevers and viral haemorrhagic fevers,,ICD-10,A92-A99,,
,b33_4,"Other viral diseases, not elsewhere classified - Hantavirus (cardio-)pulmonary syndrome [HPS] [HCPS]",,ICD-10,B33.4,http://identifiers.org/icd/B33.4,
,a24_0,Glanders,,ICD-10,A24.0,http://identifiers.org/icd/A24.0,
,a24_3,Other melioidosis,,ICD-10,A24.3,http://identifiers.org/icd/A24.3,
,a24_4,"Melioidosis, unspecified",,ICD-10,A24.4,http://identifiers.org/icd/A24.4,
,a24_1,Acute and fulminating melioidosis,,ICD-10,A24.1,http://identifiers.org/icd/A24.1,
,a24_2,Subacute and chronic melioidosis,,ICD-10,A24.2,http://identifiers.org/icd/A24.2,
,b22_7,HIV disease resulting in multiple diseases classified elsewhere,,ICD-10,B22.7,http://identifiers.org/icd/B22.7,
,unk,Unknown,,,,,
,b22_0,HIV disease resulting in encephalopathy,,ICD-10,B22.0,http://identifiers.org/icd/B22.0,
,b22_1,HIV disease resulting in lymphoid interstitial pneumonitis,,ICD-10,B22.1,http://identifiers.org/icd/B22.1,
,b22_2,HIV disease resulting in wasting syndrome,,ICD-10,B22.2,http://identifiers.org/icd/B22.2,
,b68_0,Taenia solium taeniasis,,ICD-10,B68.0,http://identifiers.org/icd/B68.0,
,b68_1,Taenia saginata taeniasis,,ICD-10,B68.1,http://identifiers.org/icd/B68.1,
,a15_5,"Tuberculosis of larynx, trachea and bronchus, confirmed bacteriologically and histologically",,ICD-10,A15.5,http://identifiers.org/icd/A15.5,
,a15_6,"Tuberculous pleurisy, confirmed bacteriologically and histologically",,ICD-10,A15.6,http://identifiers.org/icd/A15.6,
,a75__a79,Rickettsioses,,ICD-10,A75-A79,,
,a15_3,"Tuberculosis of lung, confirmed by unspecified means",,ICD-10,A15.3,http://identifiers.org/icd/A15.3,
,a15_4,"Tuberculosis of intrathoracic lymph nodes, confirmed bacteriologically and histologically",,ICD-10,A15.4,http://identifiers.org/icd/A15.4,
,a15_9,"Respiratory tuberculosis unspecified, confirmed bacteriologically and histologically",,ICD-10,A15.9,http://identifiers.org/icd/A15.9,
,a15_7,"Primary respiratory tuberculosis, confirmed bacteriologically and histologically",,ICD-10,A15.7,http://identifiers.org/icd/A15.7,
,a15_8,"Other respiratory tuberculosis, confirmed bacteriologically and histologically",,ICD-10,A15.8,http://identifiers.org/icd/A15.8,
,b25__b34,Other viral diseases,,ICD-10,B25-B34,,
,a15_1,"Tuberculosis of lung, confirmed by culture only",,ICD-10,A15.1,http://identifiers.org/icd/A15.1,
,a15_2,"Tuberculosis of lung, confirmed histologically",,ICD-10,A15.2,http://identifiers.org/icd/A15.2,
,a15_0,"Tuberculosis of lung, confirmed by sputum microscopy with or without culture",,ICD-10,A15.0,http://identifiers.org/icd/A15.0,
,b15__b19,Viral hepatitis,,ICD-10,B15-B19,,
,a04_4,Other intestinal Escherichia coli infections,,ICD-10,A04.4,http://identifiers.org/icd/A04.4,
,a99,Unspecified viral haemorrhagic fever,,ICD-10,A99,http://identifiers.org/icd/A99,
,a04_3,Other bacterial intestinal infections - Enterohaemorrhagic Escherichia coli infection,,ICD-10,A04.3,http://identifiers.org/icd/A04.3,
,a98,"Other viral haemorrhagic fevers, not elsewhere classified",,ICD-10,A98,http://identifiers.org/icd/A98,
,a04_6,Other bacterial intestinal infections - Enteritis due to Yersinia enterocolitica,,ICD-10,A04.6,http://identifiers.org/icd/A04.6,
,a97,Dengue,,ICD-10,A97,http://identifiers.org/icd/A97,
,a04_5,Other bacterial intestinal infections - Campylobacter enteritis,,ICD-10,A04.5,http://identifiers.org/icd/A04.5,
,a96,Arenaviral haemorrhagic fever,,ICD-10,A96,http://identifiers.org/icd/A96,
,a04_8,Other specified bacterial intestinal infections,,ICD-10,A04.8,http://identifiers.org/icd/A04.8,
,a95,Yellow fever,,ICD-10,A95,http://identifiers.org/icd/A95,
,a04_7,Other bacterial intestinal infections - Enterocolitis due to Clostridium difficile,,ICD-10,A04.7,http://identifiers.org/icd/A04.7,
,a94,Unspecified arthropod-borne viral fever,,ICD-10,A94,http://identifiers.org/icd/A94,
,a93,"Other arthropod-borne viral fevers, not elsewhere classified",,ICD-10,A93,http://identifiers.org/icd/A93,
,b50__b64,Protozoal diseases,,ICD-10,B50-B64,,
,a04_9,"Bacterial intestinal infection, unspecified",,ICD-10,A04.9,http://identifiers.org/icd/A04.9,
,a92,Other mosquito-borne viral fevers,,ICD-10,A92,http://identifiers.org/icd/A92,
,a04_0,Other bacterial intestinal infections - Enteropathogenic Escherichia coli infection,,ICD-10,A04.0,http://identifiers.org/icd/A04.0,
,a04_2,Other bacterial intestinal infections - Enteroinvasive Escherichia coli infection,,ICD-10,A04.2,http://identifiers.org/icd/A04.2,
,a04_1,Other bacterial intestinal infections - Enterotoxigenic Escherichia coli infection,,ICD-10,A04.1,http://identifiers.org/icd/A04.1,
,b02_3,Zoster ocular disease,,ICD-10,B02.3,http://identifiers.org/icd/B02.3,
,b48_3,"Other mycoses, not elsewhere classified - Geotrichosis",,ICD-10,B48.3,http://identifiers.org/icd/B48.3,
,b02_2,Zoster with other nervous system involvement,,ICD-10,B02.2,http://identifiers.org/icd/B02.2,
,b48_2,"Other mycoses, not elsewhere classified - Allescheriasis",,ICD-10,B48.2,http://identifiers.org/icd/B48.2,
,b02_1,Zoster meningitis,,ICD-10,B02.1,http://identifiers.org/icd/B02.1,
,b48_5,"Other mycoses, not elsewhere classified - Pneumocystosis",,ICD-10,B48.5,http://identifiers.org/icd/B48.5,
,b02_0,Zoster encephalitis,,ICD-10,B02.0,http://identifiers.org/icd/B02.0,
,b48_4,"Other mycoses, not elsewhere classified - Penicillosis",,ICD-10,B48.4,http://identifiers.org/icd/B48.4,
,b48_7,Opportunistic mycoses,,ICD-10,B48.7,http://identifiers.org/icd/B48.7,
,b48_8,Other specified mycoses,,ICD-10,B48.8,http://identifiers.org/icd/B48.8,
,b02_9,Zoster without complication,,ICD-10,B02.9,http://identifiers.org/icd/B02.9,
,b02_8,Zoster with other complications,,ICD-10,B02.8,http://identifiers.org/icd/B02.8,
,b02_7,Disseminated zoster,,ICD-10,B02.7,http://identifiers.org/icd/B02.7,
,b48_1,"Other mycoses, not elsewhere classified - Rhinosporidiosis",,ICD-10,B48.1,http://identifiers.org/icd/B48.1,
,a89,Unspecified viral infection of central nervous system,,ICD-10,A89,http://identifiers.org/icd/A89,
,b48_0,"Other mycoses, not elsewhere classified - Lobomycosis",,ICD-10,B48.0,http://identifiers.org/icd/B48.0,
,c00_2,"Malignant neoplasm of lip - Malignant neoplasm: External lip, unspecified",,ICD-10,C00.2,http://identifiers.org/icd/C00.2,
,c00_1,Malignant neoplasm of lip - Malignant neoplasm: External lower lip,,ICD-10,C00.1,http://identifiers.org/icd/C00.1,
,c00_4,"Malignant neoplasm of lip - Malignant neoplasm: Lower lip, inner aspect",,ICD-10,C00.4,http://identifiers.org/icd/C00.4,
,c00_3,"Malignant neoplasm of lip - Malignant neoplasm: Upper lip, inner aspect",,ICD-10,C00.3,http://identifiers.org/icd/C00.3,
,a37_9,"Whooping cough, unspecified",,ICD-10,A37.9,http://identifiers.org/icd/A37.9,
,a17_8,Other tuberculosis of nervous system,,ICD-10,A17.8,http://identifiers.org/icd/A17.8,
,c00_0,Malignant neoplasm of lip - Malignant neoplasm: External upper lip,,ICD-10,C00.0,http://identifiers.org/icd/C00.0,
,a37_8,Whooping cough due to other Bordetella species,,ICD-10,A37.8,http://identifiers.org/icd/A37.8,
,c00_9,"Malignant neoplasm of lip - Malignant neoplasm: Lip, unspecified",,ICD-10,C00.9,http://identifiers.org/icd/C00.9,
,a37_1,Whooping cough due to Bordetella parapertussis,,ICD-10,A37.1,http://identifiers.org/icd/A37.1,
,c00_6,Malignant neoplasm of lip - Malignant neoplasm: Commissure of lip,,ICD-10,C00.6,http://identifiers.org/icd/C00.6,
,c00_5,"Malignant neoplasm of lip - Malignant neoplasm: Lip, unspecified, inner aspect",,ICD-10,C00.5,http://identifiers.org/icd/C00.5,
,c00_8,Malignant neoplasm of lip - Malignant neoplasm: Overlapping lesion of lip,,ICD-10,C00.8,http://identifiers.org/icd/C00.8,
,a37_0,Whooping cough due to Bordetella pertussis,,ICD-10,A37.0,http://identifiers.org/icd/A37.0,
,b35_5,Dermatophytosis - Tinea imbricata,,ICD-10,B35.5,http://identifiers.org/icd/B35.5,
,b35_4,Dermatophytosis - Tinea corporis,,ICD-10,B35.4,http://identifiers.org/icd/B35.4,
,b35_6,Dermatophytosis - Tinea inguinalis [Tinea cruris],,ICD-10,B35.6,http://identifiers.org/icd/B35.6,
,b35_9,"Dermatophytosis, unspecified",,ICD-10,B35.9,http://identifiers.org/icd/B35.9,
,b35_8,Dermatophytosis - Other dermatophytoses,,ICD-10,B35.8,http://identifiers.org/icd/B35.8,
,b35_1,Dermatophytosis - Tinea unguium,,ICD-10,B35.1,http://identifiers.org/icd/B35.1,
,b35_0,Dermatophytosis - Tinea barbae and tinea capitis,,ICD-10,B35.0,http://identifiers.org/icd/B35.0,
,b35_3,Dermatophytosis - Tinea pedis,,ICD-10,B35.3,http://identifiers.org/icd/B35.3,
,b35_2,Dermatophytosis - Tinea manuum,,ICD-10,B35.2,http://identifiers.org/icd/B35.2,
,c11_1,Malignant neoplasm of nasopharynx - Malignant neoplasm: Posterior wall of nasopharynx,,ICD-10,C11.1,http://identifiers.org/icd/C11.1,
,c11_2,Malignant neoplasm of nasopharynx - Malignant neoplasm: Lateral wall of nasopharynx,,ICD-10,C11.2,http://identifiers.org/icd/C11.2,
,a26_9,"Erysipeloid, unspecified",,ICD-10,A26.9,http://identifiers.org/icd/A26.9,
,c11_0,Malignant neoplasm of nasopharynx - Malignant neoplasm: Superior wall of nasopharynx,,ICD-10,C11.0,http://identifiers.org/icd/C11.0,
,a26_7,Erysipeloid - Erysipelothrix sepsis,,ICD-10,A26.7,http://identifiers.org/icd/A26.7,
,a26_8,Other forms of erysipeloid,,ICD-10,A26.8,http://identifiers.org/icd/A26.8,
,a26_0,Cutaneous erysipeloid,,ICD-10,A26.0,http://identifiers.org/icd/A26.0,
,a66,Yaws,,ICD-10,A66,http://identifiers.org/icd/A66,
,a65,Nonvenereal syphilis,,ICD-10,A65,http://identifiers.org/icd/A65,
,a17_1,Tuberculosis of nervous system - Meningeal tuberculoma,,ICD-10,A17.1,http://identifiers.org/icd/A17.1,
,a64,Unspecified sexually transmitted disease,,ICD-10,A64,http://identifiers.org/icd/A64,
,a63,"Other predominantly sexually transmitted diseases, not elsewhere classified",,ICD-10,A63,http://identifiers.org/icd/A63,
,a19,Miliary tuberculosis,,ICD-10,A19,http://identifiers.org/icd/A19,
,a60,Anogenital herpesviral [herpes simplex] infection,,ICD-10,A60,http://identifiers.org/icd/A60,
,a17_0,Tuberculosis of nervous system - Tuberculous meningitis,,ICD-10,A17.0,http://identifiers.org/icd/A17.0,
,a81_2,Atypical virus infections of central nervous system - Progressive multifocal leukoencephalopathy,,ICD-10,A81.2,http://identifiers.org/icd/A81.2,
,c00__c75,"Malignant neoplasms, stated or presumed to be primary, of specified sites, except of lymphoid, haematopoietic and related tissue",,ICD-10,C00-C75,,
,a81_1,Atypical virus infections of central nervous system - Subacute sclerosing panencephalitis,,ICD-10,A81.1,http://identifiers.org/icd/A81.1,
,a81_0,Atypical virus infections of central nervous system - Creutzfeldt-Jakob disease,,ICD-10,A81.0,http://identifiers.org/icd/A81.0,
,b15_9,Hepatitis A without hepatic coma,,ICD-10,B15.9,http://identifiers.org/icd/B15.9,
,a17_9,"Tuberculosis of nervous system, unspecified",,ICD-10,A17.9,http://identifiers.org/icd/A17.9,
,a59,Trichomoniasis,,ICD-10,A59,http://identifiers.org/icd/A59,
,a58,Granuloma inguinale,,ICD-10,A58,http://identifiers.org/icd/A58,
,a57,Chancroid,,ICD-10,A57,http://identifiers.org/icd/A57,
,b15_0,Hepatitis A with hepatic coma,,ICD-10,B15.0,http://identifiers.org/icd/B15.0,
,a56,Other sexually transmitted chlamydial diseases,,ICD-10,A56,http://identifiers.org/icd/A56,
,a06_2,Amoebiasis - Amoebic nondysenteric colitis,,ICD-10,A06.2,http://identifiers.org/icd/A06.2,
,a55,Chlamydial lymphogranuloma (venereum),,ICD-10,A55,http://identifiers.org/icd/A55,
,a06_1,Chronic intestinal amoebiasis,,ICD-10,A06.1,http://identifiers.org/icd/A06.1,
,a54,Gonococcal infection,,ICD-10,A54,http://identifiers.org/icd/A54,
,a06_4,Amoebiasis - Amoebic liver abscess,,ICD-10,A06.4,http://identifiers.org/icd/A06.4,
,a53,Other and unspecified syphilis,,ICD-10,A53,http://identifiers.org/icd/A53,
,a06_3,Amoebiasis - Amoeboma of intestine,,ICD-10,A06.3,http://identifiers.org/icd/A06.3,
,a52,Late syphilis,,ICD-10,A52,http://identifiers.org/icd/A52,
,a06_6,Amoebiasis - Amoebic brain abscess,,ICD-10,A06.6,http://identifiers.org/icd/A06.6,
,a51,Early syphilis,,ICD-10,A51,http://identifiers.org/icd/A51,
,a06_5,Amoebiasis - Amoebic lung abscess,,ICD-10,A06.5,http://identifiers.org/icd/A06.5,
,a50,Congenital syphilis,,ICD-10,A50,http://identifiers.org/icd/A50,
,a06_8,Amoebiasis - Amoebic infection of other sites,,ICD-10,A06.8,http://identifiers.org/icd/A06.8,
,a06_7,Cutaneous amoebiasis,,ICD-10,A06.7,http://identifiers.org/icd/A06.7,
,a06_0,Amoebiasis - Acute amoebic dysentery,,ICD-10,A06.0,http://identifiers.org/icd/A06.0,
,a06_9,"Amoebiasis, unspecified",,ICD-10,A06.9,http://identifiers.org/icd/A06.9,
,a49,Bacterial infection of unspecified site,,ICD-10,A49,http://identifiers.org/icd/A49,
,a48,"Other bacterial diseases, not elsewhere classified",,ICD-10,A48,http://identifiers.org/icd/A48,
,a46,Erysipelas,,ICD-10,A46,http://identifiers.org/icd/A46,
,a39_3,Meningococcal infection - Chronic meningococcaemia,,ICD-10,A39.3,http://identifiers.org/icd/A39.3,
,a88,"Other viral infections of central nervous system, not elsewhere classified",,ICD-10,A88,http://identifiers.org/icd/A88,
,c02_0,Malignant neoplasm of other and unspecified parts of tongue - Malignant neoplasm: Dorsal surface of tongue,,ICD-10,C02.0,http://identifiers.org/icd/C02.0,
,a39_4,"Meningococcal infection - Meningococcaemia, unspecified",,ICD-10,A39.4,http://identifiers.org/icd/A39.4,
,a87,Viral meningitis,,ICD-10,A87,http://identifiers.org/icd/A87,
,a39_1,Meningococcal infection - Waterhouse-Friderichsen syndrome,,ICD-10,A39.1,http://identifiers.org/icd/A39.1,
,a86,Unspecified viral encephalitis,,ICD-10,A86,http://identifiers.org/icd/A86,
,c02_2,Malignant neoplasm of other and unspecified parts of tongue - Malignant neoplasm: Ventral surface of tongue,,ICD-10,C02.2,http://identifiers.org/icd/C02.2,
,a39_2,Meningococcal infection - Acute meningococcaemia,,ICD-10,A39.2,http://identifiers.org/icd/A39.2,
,a85,"Other viral encephalitis, not elsewhere classified",,ICD-10,A85,http://identifiers.org/icd/A85,
,c02_1,Malignant neoplasm of other and unspecified parts of tongue - Malignant neoplasm: Border of tongue,,ICD-10,C02.1,http://identifiers.org/icd/C02.1,
,a84,Tick-borne viral encephalitis,,ICD-10,A84,http://identifiers.org/icd/A84,
,a39_8,Other meningococcal infections,,ICD-10,A39.8,http://identifiers.org/icd/A39.8,
,a83,Mosquito-borne viral encephalitis,,ICD-10,A83,http://identifiers.org/icd/A83,
,a39_5,Meningococcal heart disease,,ICD-10,A39.5,http://identifiers.org/icd/A39.5,
,a82,Rabies,,ICD-10,A82,http://identifiers.org/icd/A82,
,a81,Atypical virus infections of central nervous system,,ICD-10,A81,http://identifiers.org/icd/A81,
,a80,Acute poliomyelitis,,ICD-10,A80,http://identifiers.org/icd/A80,
,c02_8,Malignant neoplasm of other and unspecified parts of tongue - Malignant neoplasm: Overlapping lesion of tongue,,ICD-10,C02.8,http://identifiers.org/icd/C02.8,
,c02_9,"Malignant neoplasm of other and unspecified parts of tongue - Malignant neoplasm: Tongue, unspecified",,ICD-10,C02.9,http://identifiers.org/icd/C02.9,
,c02_4,Malignant neoplasm of other and unspecified parts of tongue - Malignant neoplasm: Lingual tonsil,,ICD-10,C02.4,http://identifiers.org/icd/C02.4,
,a39_0,Meningococcal meningitis,,ICD-10,A39.0,http://identifiers.org/icd/A39.0,
,c02_3,"Malignant neoplasm of other and unspecified parts of tongue - Malignant neoplasm: Anterior two-thirds of tongue, part unspecified",,ICD-10,C02.3,http://identifiers.org/icd/C02.3,
,a92_9,"Mosquito-borne viral fever, unspecified",,ICD-10,A92.9,http://identifiers.org/icd/A92.9,
,a92_8,Other specified mosquito-borne viral fevers,,ICD-10,A92.8,http://identifiers.org/icd/A92.8,
,b37_3,Candidiasis of vulva and vagina,,ICD-10,B37.3,http://identifiers.org/icd/B37.3,
,b37_2,Candidiasis of skin and nail,,ICD-10,B37.2,http://identifiers.org/icd/B37.2,
,b37_5,Candidiasis - Candidal meningitis,,ICD-10,B37.5,http://identifiers.org/icd/B37.5,
,b37_4,Candidiasis of other urogenital sites,,ICD-10,B37.4,http://identifiers.org/icd/B37.4,
,c00__c97,Malignant neoplasms,,ICD-10,C00-C97,,
,b37_7,Candidiasis - Candidal sepsis,,ICD-10,B37.7,http://identifiers.org/icd/B37.7,
,b37_6,Candidiasis - Candidal endocarditis,,ICD-10,B37.6,http://identifiers.org/icd/B37.6,
,b37_9,"Candidiasis, unspecified",,ICD-10,B37.9,http://identifiers.org/icd/B37.9,
,b37_8,Candidiasis of other sites,,ICD-10,B37.8,http://identifiers.org/icd/B37.8,
,b90_9,Sequelae of respiratory and unspecified tuberculosis,,ICD-10,B90.9,http://identifiers.org/icd/B90.9,
,a39_9,"Meningococcal infection, unspecified",,ICD-10,A39.9,http://identifiers.org/icd/A39.9,
,b90_8,Sequelae of tuberculosis of other organs,,ICD-10,B90.8,http://identifiers.org/icd/B90.8,
,a79,Other rickettsioses,,ICD-10,A79,http://identifiers.org/icd/A79,
,b37_1,Pulmonary candidiasis,,ICD-10,B37.1,http://identifiers.org/icd/B37.1,
,a78,Q fever,,ICD-10,A78,http://identifiers.org/icd/A78,
,b37_0,Candidiasis - Candidal stomatitis,,ICD-10,B37.0,http://identifiers.org/icd/B37.0,
,a77,Spotted fever [tick-borne rickettsioses],,ICD-10,A77,http://identifiers.org/icd/A77,
,b90_2,Sequelae of tuberculosis of bones and joints,,ICD-10,B90.2,http://identifiers.org/icd/B90.2,
,b90_1,Sequelae of genitourinary tuberculosis,,ICD-10,B90.1,http://identifiers.org/icd/B90.1,
,a28_1,"Other zoonotic bacterial diseases, not elsewhere classified - Cat-scratch disease",,ICD-10,A28.1,http://identifiers.org/icd/A28.1,
,a75,Typhus fever,,ICD-10,A75,http://identifiers.org/icd/A75,
,b90_0,Sequelae of central nervous system tuberculosis,,ICD-10,B90.0,http://identifiers.org/icd/B90.0,
,a28_2,"Other zoonotic bacterial diseases, not elsewhere classified - Extraintestinal yersiniosis",,ICD-10,A28.2,http://identifiers.org/icd/A28.2,
,a74,Other diseases caused by chlamydiae,,ICD-10,A74,http://identifiers.org/icd/A74,
,a28_8,"Other specified zoonotic bacterial diseases, not elsewhere classified",,ICD-10,A28.8,http://identifiers.org/icd/A28.8,
,a71,Trachoma,,ICD-10,A71,http://identifiers.org/icd/A71,
,a70,Chlamydia psittaci infection,,ICD-10,A70,http://identifiers.org/icd/A70,
,a28_0,"Other zoonotic bacterial diseases, not elsewhere classified - Pasteurellosis",,ICD-10,A28.0,http://identifiers.org/icd/A28.0,
,a81_9,"Atypical virus infection of central nervous system, unspecified",,ICD-10,A81.9,http://identifiers.org/icd/A81.9,
,a81_8,Other atypical virus infections of central nervous system,,ICD-10,A81.8,http://identifiers.org/icd/A81.8,
,a92_3,Other mosquito-borne viral fevers - West Nile virus infection,,ICD-10,A92.3,http://identifiers.org/icd/A92.3,
,b26_2,Mumps encephalitis,,ICD-10,B26.2,http://identifiers.org/icd/B26.2,
,a92_2,Other mosquito-borne viral fevers - Venezuelan equine fever,,ICD-10,A92.2,http://identifiers.org/icd/A92.2,
,b26_3,Mumps pancreatitis,,ICD-10,B26.3,http://identifiers.org/icd/B26.3,
,a87_1,Adenoviral meningitis,,ICD-10,A87.1,http://identifiers.org/icd/A87.1,
,a92_5,Other mosquito-borne viral fevers - Zika virus disease,,ICD-10,A92.5,http://identifiers.org/icd/A92.5,
,a92_4,Other mosquito-borne viral fevers - Rift Valley fever,,ICD-10,A92.4,http://identifiers.org/icd/A92.4,
,a92_1,Other mosquito-borne viral fevers - O'nyong-nyong fever,,ICD-10,A92.1,http://identifiers.org/icd/A92.1,
,b26_8,Mumps with other complications,,ICD-10,B26.8,http://identifiers.org/icd/B26.8,
,a92_0,Other mosquito-borne viral fevers - Chikungunya virus disease,,ICD-10,A92.0,http://identifiers.org/icd/A92.0,
,b26_9,Mumps without complication,,ICD-10,B26.9,http://identifiers.org/icd/B26.9,
,a28_9,"Zoonotic bacterial disease, unspecified",,ICD-10,A28.9,http://identifiers.org/icd/A28.9,
,a69,Other spirochaetal infections,,ICD-10,A69,http://identifiers.org/icd/A69,
,a68,Relapsing fevers,,ICD-10,A68,http://identifiers.org/icd/A68,
,b26_0,Mumps orchitis,,ICD-10,B26.0,http://identifiers.org/icd/B26.0,
,a67,Pinta [carate],,ICD-10,A67,http://identifiers.org/icd/A67,
,b26_1,Mumps meningitis,,ICD-10,B26.1,http://identifiers.org/icd/B26.1,
,a19_1,Acute miliary tuberculosis of multiple sites,,ICD-10,A19.1,http://identifiers.org/icd/A19.1,
,a22,Anthrax,,ICD-10,A22,http://identifiers.org/icd/A22,
,b81_0,"Other intestinal helminthiases, not elsewhere classified - Anisakiasis",,ICD-10,B81.0,http://identifiers.org/icd/B81.0,
