name,definition,codesystem,code,ontologyTermURI
"norgestimate and ethinylestradiol","norgestimate and ethinylestradiol","ATC","G03AA11","http://purl.bioontology.org/ontology/ATC/G03AA11"
"polidocanol","polidocanol","ATC","C05BB02","http://purl.bioontology.org/ontology/ATC/C05BB02"
"buspirone","buspirone","ATC","N05BE01","http://purl.bioontology.org/ontology/ATC/N05BE01"
"temocillin","temocillin","ATC","J01CA17","http://purl.bioontology.org/ontology/ATC/J01CA17"
"Nitroferricyanide derivatives acting on arteriolar smooth muscle","Nitroferricyanide derivatives acting on arteriolar smooth muscle","ATC","C02DD","http://purl.bioontology.org/ontology/ATC/C02DD"
"Salt irrigating solutions","Salt irrigating solutions","ATC","B05CB","http://purl.bioontology.org/ontology/ATC/B05CB"
"iodine (131I) human albumin","iodine (131I) human albumin","ATC","V09XA03","http://purl.bioontology.org/ontology/ATC/V09XA03"
"Carbonic anhydrase inhibitors, antiglaucoma drugs and miotics","Carbonic anhydrase inhibitors, antiglaucoma drugs and miotics","ATC","S01EC","http://purl.bioontology.org/ontology/ATC/S01EC"
"itramin tosilate","itramin tosilate","ATC","C01DX01","http://purl.bioontology.org/ontology/ATC/C01DX01"
"dapoxetine","dapoxetine","ATC","G04BX14","http://purl.bioontology.org/ontology/ATC/G04BX14"
"aclidinium bromide","aclidinium bromide","ATC","R03BB05","http://purl.bioontology.org/ontology/ATC/R03BB05"
"losartan and amlodipine","losartan and amlodipine","ATC","C09DB06","http://purl.bioontology.org/ontology/ATC/C09DB06"
"magnesium peroxide","magnesium peroxide","ATC","A02AA03","http://purl.bioontology.org/ontology/ATC/A02AA03"
"diprophylline, combinations","diprophylline, combinations","ATC","R03DA51","http://purl.bioontology.org/ontology/ATC/R03DA51"
"Substance","Substance","STY","T167","http://purl.bioontology.org/ontology/STY/T167"
"methoxsalen","methoxsalen","ATC","D05BA02","http://purl.bioontology.org/ontology/ATC/D05BA02"
"mercury, metallic","mercury, metallic","ATC","D08AK05","http://purl.bioontology.org/ontology/ATC/D08AK05"
"Guanine derivatives, peripherally acting antiadrenergic agents","Guanine derivatives, peripherally acting antiadrenergic agents","ATC","C02CC","http://purl.bioontology.org/ontology/ATC/C02CC"
"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON","ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON","ATC","C02D","http://purl.bioontology.org/ontology/ATC/C02D"
"megestrol","megestrol","ATC","L02AB01","http://purl.bioontology.org/ontology/ATC/L02AB01"
"nicomorphine","nicomorphine","ATC","N02AA04","http://purl.bioontology.org/ontology/ATC/N02AA04"
"Ethers for general anesthesia","Ethers for general anesthesia","ATC","N01AA","http://purl.bioontology.org/ontology/ATC/N01AA"
"technetium (99mTc) mertiatide","technetium (99mTc) mertiatide","ATC","V09CA03","http://purl.bioontology.org/ontology/ATC/V09CA03"
"cilazapril","cilazapril","ATC","C09AA08","http://purl.bioontology.org/ontology/ATC/C09AA08"
"bifonazole","bifonazole","ATC","D01AC10","http://purl.bioontology.org/ontology/ATC/D01AC10"
"candesartan","candesartan","ATC","C09CA06","http://purl.bioontology.org/ontology/ATC/C09CA06"
"sulglicotide","sulglicotide","ATC","A02BX08","http://purl.bioontology.org/ontology/ATC/A02BX08"
"labetalol and thiazides","labetalol and thiazides","ATC","C07BG01","http://purl.bioontology.org/ontology/ATC/C07BG01"
"esketamine","esketamine","ATC","N01AX14","http://purl.bioontology.org/ontology/ATC/N01AX14"
"rhenium (186Re) etidronic acid","rhenium (186Re) etidronic acid","ATC","V10BX03","http://purl.bioontology.org/ontology/ATC/V10BX03"
"hemoglobin raffimer","hemoglobin raffimer","ATC","B05AA09","http://purl.bioontology.org/ontology/ATC/B05AA09"
"mirabegron","mirabegron","ATC","G04BD12","http://purl.bioontology.org/ontology/ATC/G04BD12"
"atorvastatin, acetylsalicylic acid and ramipril","atorvastatin, acetylsalicylic acid and ramipril","ATC","C10BX06","http://purl.bioontology.org/ontology/ATC/C10BX06"
"urokinase","urokinase","ATC","B01AD04","http://purl.bioontology.org/ontology/ATC/B01AD04"
"Retinoids for treatment of psoriasis","Retinoids for treatment of psoriasis","ATC","D05BB","http://purl.bioontology.org/ontology/ATC/D05BB"
"multienzymes and acid preparations","multienzymes and acid preparations","ATC","A09AC02","http://purl.bioontology.org/ontology/ATC/A09AC02"
"pindolol","pindolol","ATC","C07AA03","http://purl.bioontology.org/ontology/ATC/C07AA03"
"tridihexethyl","tridihexethyl","ATC","A03AB08","http://purl.bioontology.org/ontology/ATC/A03AB08"
"tioconazole","tioconazole","ATC","D01AC07","http://purl.bioontology.org/ontology/ATC/D01AC07"
"Barium sulfate containing X-ray contrast media","Barium sulfate containing X-ray contrast media","ATC","V08BA","http://purl.bioontology.org/ontology/ATC/V08BA"
"valaciclovir","valaciclovir","ATC","J05AB11","http://purl.bioontology.org/ontology/ATC/J05AB11"
"choline fenofibrate","choline fenofibrate","ATC","C10AB11","http://purl.bioontology.org/ontology/ATC/C10AB11"
"g-strophanthin","g-strophanthin","ATC","C01AC01","http://purl.bioontology.org/ontology/ATC/C01AC01"
"DIAGNOSTIC AGENTS","DIAGNOSTIC AGENTS","ATC","V04","http://purl.bioontology.org/ontology/ATC/V04"
"dipyrocetyl, combinations with psycholeptics","dipyrocetyl, combinations with psycholeptics","ATC","N02BA79","http://purl.bioontology.org/ontology/ATC/N02BA79"
"reserpine and diuretics, combinations with psycholeptics","reserpine and diuretics, combinations with psycholeptics","ATC","C02LA71","http://purl.bioontology.org/ontology/ATC/C02LA71"
"esomeprazole, amoxicillin and clarithromycin","esomeprazole, amoxicillin and clarithromycin","ATC","A02BD06","http://purl.bioontology.org/ontology/ATC/A02BD06"
"methohexital","methohexital","ATC","N05CA15","http://purl.bioontology.org/ontology/ATC/N05CA15"
"formestane","formestane","ATC","L02BG02","http://purl.bioontology.org/ontology/ATC/L02BG02"
"phenylpropanolamine, combinations","phenylpropanolamine, combinations","ATC","R01BA51","http://purl.bioontology.org/ontology/ATC/R01BA51"
"maribavir","maribavir","ATC","J05AX10","http://purl.bioontology.org/ontology/ATC/J05AX10"
"estradiol, combinations","estradiol, combinations","ATC","G03CA53","http://purl.bioontology.org/ontology/ATC/G03CA53"
"salbutamol","salbutamol","ATC","R03AC02","http://purl.bioontology.org/ontology/ATC/R03AC02"
"anthrax immunoglobulin","anthrax immunoglobulin","ATC","J06BB19","http://purl.bioontology.org/ontology/ATC/J06BB19"
"bevantolol and thiazides","bevantolol and thiazides","ATC","C07BB06","http://purl.bioontology.org/ontology/ATC/C07BB06"
"ethyl hydroxybenzoate","ethyl hydroxybenzoate","ATC","D01AE10","http://purl.bioontology.org/ontology/ATC/D01AE10"
"Tertiary amines, anticholinergic","Tertiary amines, anticholinergic","ATC","N04AA","http://purl.bioontology.org/ontology/ATC/N04AA"
"Low-ceiling diuretics and potassium-sparing agents","Low-ceiling diuretics and potassium-sparing agents","ATC","C03EA","http://purl.bioontology.org/ontology/ATC/C03EA"
"temafloxacin","temafloxacin","ATC","J01MA05","http://purl.bioontology.org/ontology/ATC/J01MA05"
"nitrofural","nitrofural","ATC","S01AX04","http://purl.bioontology.org/ontology/ATC/S01AX04"
"diphenhydramine","diphenhydramine","ATC","R06AA02","http://purl.bioontology.org/ontology/ATC/R06AA02"
"dofetilide","dofetilide","ATC","C01BD04","http://purl.bioontology.org/ontology/ATC/C01BD04"
"Solutions producing osmotic diuresis","Solutions producing osmotic diuresis","ATC","B05BC","http://purl.bioontology.org/ontology/ATC/B05BC"
"aurothioglucose","aurothioglucose","ATC","M01CB04","http://purl.bioontology.org/ontology/ATC/M01CB04"
"cholic acid","cholic acid","ATC","A05AA03","http://purl.bioontology.org/ontology/ATC/A05AA03"
"glycobiarsol, combinations","glycobiarsol, combinations","ATC","P01AR53","http://purl.bioontology.org/ontology/ATC/P01AR53"
"tacrine","tacrine","ATC","N06DA01","http://purl.bioontology.org/ontology/ATC/N06DA01"
"epinephrine","epinephrine","ATC","A01AD01","http://purl.bioontology.org/ontology/ATC/A01AD01"
"ethambutol","ethambutol","ATC","J04AK02","http://purl.bioontology.org/ontology/ATC/J04AK02"
"lonazolac","lonazolac","ATC","M01AB09","http://purl.bioontology.org/ontology/ATC/M01AB09"
"norgestrel and estrogen","norgestrel and estrogen","ATC","G03FB01","http://purl.bioontology.org/ontology/ATC/G03FB01"
"Antacids with sodium bicarbonate","Antacids with sodium bicarbonate","ATC","A02AH","http://purl.bioontology.org/ontology/ATC/A02AH"
"levodropropizine","levodropropizine","ATC","R05DB27","http://purl.bioontology.org/ontology/ATC/R05DB27"
"cloxazolam","cloxazolam","ATC","N05BA22","http://purl.bioontology.org/ontology/ATC/N05BA22"
"blinatumomab","blinatumomab","ATC","L01XC19","http://purl.bioontology.org/ontology/ATC/L01XC19"
"OTHER COLD PREPARATIONS in ATC","OTHER COLD PREPARATIONS in ATC","ATC","R05X","http://purl.bioontology.org/ontology/ATC/R05X"
"vorozole","vorozole","ATC","L02BG05","http://purl.bioontology.org/ontology/ATC/L02BG05"
"ANABOLIC STEROIDS","ANABOLIC STEROIDS","ATC","A14A","http://purl.bioontology.org/ontology/ATC/A14A"
"Nicotinic acid and derivatives, lipid modifying, plain","Nicotinic acid and derivatives, lipid modifying, plain","ATC","C10AD","http://purl.bioontology.org/ontology/ATC/C10AD"
"sodium borate","sodium borate","ATC","S01AX07","http://purl.bioontology.org/ontology/ATC/S01AX07"
"dexetimide","dexetimide","ATC","N04AA08","http://purl.bioontology.org/ontology/ATC/N04AA08"
"mitoguazone","mitoguazone","ATC","L01XX16","http://purl.bioontology.org/ontology/ATC/L01XX16"
"estradiol","estradiol","ATC","G03CA03","http://purl.bioontology.org/ontology/ATC/G03CA03"
"methyltestosterone and estrogen","methyltestosterone and estrogen","ATC","G03EA01","http://purl.bioontology.org/ontology/ATC/G03EA01"
"altretamine","altretamine","ATC","L01XX03","http://purl.bioontology.org/ontology/ATC/L01XX03"
"niclosamide","niclosamide","ATC","P02DA01","http://purl.bioontology.org/ontology/ATC/P02DA01"
"Machine Activity","Machine Activity","STY","T066","http://purl.bioontology.org/ontology/STY/T066"
"bedaquiline","bedaquiline","ATC","J04AK05","http://purl.bioontology.org/ontology/ATC/J04AK05"
"Tumor necrosis factor alpha (TNF-) inhibitors","Tumor necrosis factor alpha (TNF-) inhibitors","ATC","L04AB","http://purl.bioontology.org/ontology/ATC/L04AB"
"eszopiclone","eszopiclone","ATC","N05CF04","http://purl.bioontology.org/ontology/ATC/N05CF04"
"Sign or Symptom","Sign or Symptom","STY","T184","http://purl.bioontology.org/ontology/STY/T184"
"LIPID MODIFYING AGENTS, PLAIN","LIPID MODIFYING AGENTS, PLAIN","ATC","C10A","http://purl.bioontology.org/ontology/ATC/C10A"
"Calcium channel blockers and diuretics","Calcium channel blockers and diuretics","ATC","C08GA","http://purl.bioontology.org/ontology/ATC/C08GA"
"Corticosteroids","Corticosteroids","ATC","S02BA","http://purl.bioontology.org/ontology/ATC/S02BA"
"amino(diphenylhydantoin) valeric acid","amino(diphenylhydantoin) valeric acid","ATC","N03AB03","http://purl.bioontology.org/ontology/ATC/N03AB03"
"idoxuridine","idoxuridine","ATC","D06BB01","http://purl.bioontology.org/ontology/ATC/D06BB01"
"droperidol","droperidol","ATC","N05AD08","http://purl.bioontology.org/ontology/ATC/N05AD08"
"Vitamin B1, plain","Vitamin B1, plain","ATC","A11DA","http://purl.bioontology.org/ontology/ATC/A11DA"
"lormetazepam","lormetazepam","ATC","N05CD06","http://purl.bioontology.org/ontology/ATC/N05CD06"
"propenidazole","propenidazole","ATC","G01AF14","http://purl.bioontology.org/ontology/ATC/G01AF14"
"fusidic acid","fusidic acid","ATC","J01XC01","http://purl.bioontology.org/ontology/ATC/J01XC01"
"Chemical","Chemical","STY","T103","http://purl.bioontology.org/ontology/STY/T103"
"propamidine","propamidine","ATC","D08AC03","http://purl.bioontology.org/ontology/ATC/D08AC03"
"sulfamethoxazole and trimethoprim","sulfamethoxazole and trimethoprim","ATC","J01EE01","http://purl.bioontology.org/ontology/ATC/J01EE01"
"picodralazine and diuretics","picodralazine and diuretics","ATC","C02LG03","http://purl.bioontology.org/ontology/ATC/C02LG03"
"megestrol and estrogen","megestrol and estrogen","ATC","G03FB04","http://purl.bioontology.org/ontology/ATC/G03FB04"
"calcium hexamine thiocyanate","calcium hexamine thiocyanate","ATC","R01AX01","http://purl.bioontology.org/ontology/ATC/R01AX01"
"thiamphenicol","thiamphenicol","ATC","J01BA02","http://purl.bioontology.org/ontology/ATC/J01BA02"
"methylpentynol","methylpentynol","ATC","N05CM15","http://purl.bioontology.org/ontology/ATC/N05CM15"
"ulipristal","ulipristal","ATC","G03XB02","http://purl.bioontology.org/ontology/ATC/G03XB02"
"ephedrine","ephedrine","ATC","S01FB02","http://purl.bioontology.org/ontology/ATC/S01FB02"
"varicella, live attenuated","varicella, live attenuated","ATC","J07BK01","http://purl.bioontology.org/ontology/ATC/J07BK01"
"Opium alkaloids and derivatives, cough suppressants","Opium alkaloids and derivatives, cough suppressants","ATC","R05DA","http://purl.bioontology.org/ontology/ATC/R05DA"
"oxiconazole","oxiconazole","ATC","G01AF17","http://purl.bioontology.org/ontology/ATC/G01AF17"
"bromocriptine","bromocriptine","ATC","G02CB01","http://purl.bioontology.org/ontology/ATC/G02CB01"
"dexmedetomidine","dexmedetomidine","ATC","N05CM18","http://purl.bioontology.org/ontology/ATC/N05CM18"
"Imidazole derivatives, antimycotic for systemic use","Imidazole derivatives, antimycotic for systemic use","ATC","J02AB","http://purl.bioontology.org/ontology/ATC/J02AB"
"cefotaxime","cefotaxime","ATC","J01DD01","http://purl.bioontology.org/ontology/ATC/J01DD01"
"furazolidone","furazolidone","ATC","G01AX06","http://purl.bioontology.org/ontology/ATC/G01AX06"
"chlorotrianisene","chlorotrianisene","ATC","G03CA06","http://purl.bioontology.org/ontology/ATC/G03CA06"
"etifoxine","etifoxine","ATC","N05BX03","http://purl.bioontology.org/ontology/ATC/N05BX03"
"insulin (pork)","insulin (pork)","ATC","A10AC03","http://purl.bioontology.org/ontology/ATC/A10AC03"
"ixazomib","ixazomib","ATC","L01XX50","http://purl.bioontology.org/ontology/ATC/L01XX50"
"ibalizumab","ibalizumab","ATC","J05AX23","http://purl.bioontology.org/ontology/ATC/J05AX23"
"OTHER CARDIAC PREPARATIONS in ATC","OTHER CARDIAC PREPARATIONS in ATC","ATC","C01E","http://purl.bioontology.org/ontology/ATC/C01E"
"calcium aminosalicylate","calcium aminosalicylate","ATC","J04AA03","http://purl.bioontology.org/ontology/ATC/J04AA03"
"norethisterone and ethinylestradiol","norethisterone and ethinylestradiol","ATC","G03AB04","http://purl.bioontology.org/ontology/ATC/G03AB04"
"palivizumab","palivizumab","ATC","J06BB16","http://purl.bioontology.org/ontology/ATC/J06BB16"
"apixaban","apixaban","ATC","B01AF02","http://purl.bioontology.org/ontology/ATC/B01AF02"
"calcium iopodate","calcium iopodate","ATC","V08AC10","http://purl.bioontology.org/ontology/ATC/V08AC10"
"calcium chloride","calcium chloride","ATC","B05XA07","http://purl.bioontology.org/ontology/ATC/B05XA07"
"atorvastatin and amlodipine","atorvastatin and amlodipine","ATC","C10BX03","http://purl.bioontology.org/ontology/ATC/C10BX03"
"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","ATC","H","http://purl.bioontology.org/ontology/ATC/H"
"streptokinase","streptokinase","ATC","B01AD01","http://purl.bioontology.org/ontology/ATC/B01AD01"
"troxerutin, combinations","troxerutin, combinations","ATC","C05CA54","http://purl.bioontology.org/ontology/ATC/C05CA54"
"sulfamethizole","sulfamethizole","ATC","B05CA04","http://purl.bioontology.org/ontology/ATC/B05CA04"
"dienogest and ethinylestradiol","dienogest and ethinylestradiol","ATC","G03AA16","http://purl.bioontology.org/ontology/ATC/G03AA16"
"desloratadine","desloratadine","ATC","R06AX27","http://purl.bioontology.org/ontology/ATC/R06AX27"
"aminolevulinic acid","aminolevulinic acid","ATC","L01XD04","http://purl.bioontology.org/ontology/ATC/L01XD04"
"paclitaxel","paclitaxel","ATC","L01CD01","http://purl.bioontology.org/ontology/ATC/L01CD01"
"prednisolone","prednisolone","ATC","R01AD02","http://purl.bioontology.org/ontology/ATC/R01AD02"
"Peroxide anti-acne preparations for topical use","Peroxide anti-acne preparations for topical use","ATC","D10AE","http://purl.bioontology.org/ontology/ATC/D10AE"
"dexpanthenol","dexpanthenol","ATC","S01XA12","http://purl.bioontology.org/ontology/ATC/S01XA12"
"dibromotyrosine","dibromotyrosine","ATC","H03BX02","http://purl.bioontology.org/ontology/ATC/H03BX02"
"darbepoetin alfa","darbepoetin alfa","ATC","B03XA02","http://purl.bioontology.org/ontology/ATC/B03XA02"
"diiodohydroxypropane","diiodohydroxypropane","ATC","D08AG04","http://purl.bioontology.org/ontology/ATC/D08AG04"
"Cell Component","Cell Component","STY","T026","http://purl.bioontology.org/ontology/STY/T026"
"Preparations with salicylic acid derivatives, topical for joint and muscle pain","Preparations with salicylic acid derivatives, topical for joint and muscle pain","ATC","M02AC","http://purl.bioontology.org/ontology/ATC/M02AC"
"codeine and other non-opioid analgesics","codeine and other non-opioid analgesics","ATC","N02AJ09","http://purl.bioontology.org/ontology/ATC/N02AJ09"
"Parasympathomimetics, antiglaucoma preparations and miotics","Parasympathomimetics, antiglaucoma preparations and miotics","ATC","S01EB","http://purl.bioontology.org/ontology/ATC/S01EB"
"talinolol","talinolol","ATC","C07AB13","http://purl.bioontology.org/ontology/ATC/C07AB13"
"phenothrin, combinations","phenothrin, combinations","ATC","P03AC53","http://purl.bioontology.org/ontology/ATC/P03AC53"
"thymopentin","thymopentin","ATC","L03AX09","http://purl.bioontology.org/ontology/ATC/L03AX09"
"Glucocorticoid inhalants for obstructive airway disease","Glucocorticoid inhalants for obstructive airway disease","ATC","R03BA","http://purl.bioontology.org/ontology/ATC/R03BA"
"nimustine","nimustine","ATC","L01AD06","http://purl.bioontology.org/ontology/ATC/L01AD06"
"papillomavirus (human types 6, 11, 16, 18)","papillomavirus (human types 6, 11, 16, 18)","ATC","J07BM01","http://purl.bioontology.org/ontology/ATC/J07BM01"
"OPHTHALMOLOGICALS","OPHTHALMOLOGICALS","ATC","S01","http://purl.bioontology.org/ontology/ATC/S01"
"pegloticase","pegloticase","ATC","M04AX02","http://purl.bioontology.org/ontology/ATC/M04AX02"
"ciprofloxacin and metronidazole","ciprofloxacin and metronidazole","ATC","J01RA10","http://purl.bioontology.org/ontology/ATC/J01RA10"
"nitrofurantoin","nitrofurantoin","ATC","J01XE01","http://purl.bioontology.org/ontology/ATC/J01XE01"
"sodium iothalamate (125I)","sodium iothalamate (125I)","ATC","V09CX03","http://purl.bioontology.org/ontology/ATC/V09CX03"
"benzoctamine","benzoctamine","ATC","N05BD01","http://purl.bioontology.org/ontology/ATC/N05BD01"
"dutasteride","dutasteride","ATC","G04CB02","http://purl.bioontology.org/ontology/ATC/G04CB02"
"aztreonam","aztreonam","ATC","J01DF01","http://purl.bioontology.org/ontology/ATC/J01DF01"
"sertraline","sertraline","ATC","N06AB06","http://purl.bioontology.org/ontology/ATC/N06AB06"
"afamelanotide","afamelanotide","ATC","D02BB02","http://purl.bioontology.org/ontology/ATC/D02BB02"
"PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS","PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS","ATC","D03","http://purl.bioontology.org/ontology/ATC/D03"
"streptomycin, combinations","streptomycin, combinations","ATC","A07AA54","http://purl.bioontology.org/ontology/ATC/A07AA54"
"alemtuzumab","alemtuzumab","ATC","L04AA34","http://purl.bioontology.org/ontology/ATC/L04AA34"
"diclofenamide","diclofenamide","ATC","S01EC02","http://purl.bioontology.org/ontology/ATC/S01EC02"
"mesna","mesna","ATC","R05CB05","http://purl.bioontology.org/ontology/ATC/R05CB05"
"phentolamine","phentolamine","ATC","V03AB36","http://purl.bioontology.org/ontology/ATC/V03AB36"
"ferrous carbonate","ferrous carbonate","ATC","B03AA04","http://purl.bioontology.org/ontology/ATC/B03AA04"
"ascorbic acid","ascorbic acid","ATC","S01XA15","http://purl.bioontology.org/ontology/ATC/S01XA15"
