order,name,label,parent,codesystem,code,ontologyTermURI,definition
56,KIDNEY,Kidney,,,C64,,
57,RENAL PELVIS,Renal pelvis,,,C65,,
58,URETER,Ureter,,,C66,,
59,BLADDER,Bladder,,,C67,,
60,OTHER AND UNSPECIFIED URINARY ORGANS,Other and unspecified urinary organs,,,C68,,
61,EYE AND ADNEXA,Eye and adnexa,,,C69,,
62,MENINGES,Meninges,,,C70,,
63,BRAIN,Brain,,,C71,,
64,"SPINAL CORD, CRANIAL NERVES, AND OTHER PARTS OF CENTRAL NERVOUS SYSTEM","Spinal cord, cranial nerves, and other parts of central nervous system",,,C72,,
65,THYROID GLAND,Thyroid gland,,,C73,,
66,ADRENAL GLAND,Adrenal gland,,,C74,,
67,OTHER ENDOCRINE GLANDS AND RELATED STRUCTURES,Other endocrine glands and related structures,,,C75,,
68,OTHER AND ILL-DEFINED SITES,Other and ill-defined sites,,,C76,,
69,LYMPH NODES,Lymph nodes,,,C77,,
70,UNKNOWN PRIMARY SITE,Unknown primary site,,,C80,,
71,External upper lip,,LIP,,C00.0,,
72,External lower lip,,LIP,,C00.1,,
73,"External lip, NOS",,LIP,,C00.2,,
74,Mucosa of upper lip,,LIP,,C00.3,,
75,Mucosa of lower lip,,LIP,,C00.4,,
76,"Mucosa of lip, NOS",,LIP,,C00.5,,
77,Commissure of lip,,LIP,,C00.6,,
78,Overlapping lesion of lip,,LIP,,C00.8,,
79,"Lip, NOS",,LIP,,C00.9,,
80,"Base of tongue, NOS",,BASE OF TONGUE,,C01.9,,
81,"Dorsal surface of tongue, NOS",,OTHER AND UNSPECIFIED PARTS OF TONGUE,,C02.0,,
82,Border of tongue,,OTHER AND UNSPECIFIED PARTS OF TONGUE,,C02.1,,
83,"Ventral surface of tongue, NOS",,OTHER AND UNSPECIFIED PARTS OF TONGUE,,C02.2,,
84,"Anterior 2/3 of tongue, NOS",,OTHER AND UNSPECIFIED PARTS OF TONGUE,,C02.3,,
85,Lingual tonsil,,OTHER AND UNSPECIFIED PARTS OF TONGUE,,C02.4,,
86,Overlapping lesion of tongue,,OTHER AND UNSPECIFIED PARTS OF TONGUE,,C02.8,,
87,"Tongue, NOS",,OTHER AND UNSPECIFIED PARTS OF TONGUE,,C02.9,,
88,Upper Gum,,GUM,,C03.0,,
89,Lower gum,,GUM,,C03.1,,
90,"Gum, NOS",,GUM,,C03.9,,
91,Anterior floor of mouth,,FLOOR OF MOUTH,,C04.0,,
92,Lateral floor of mouth,,FLOOR OF MOUTH,,C04.1,,
93,Overlapping lesion of floor of mouth,,FLOOR OF MOUTH,,C04.8,,
94,"Floor of mouth, NOS",,FLOOR OF MOUTH,,C04.9,,
95,Hard palate,,PALATE,,C05.0,,
96,"Soft palate, NOS",,PALATE,,C05.1,,
97,Uvula,,PALATE,,C05.2,,
98,Overlapping lesion of palate,,PALATE,,C05.8,,
99,"Palate, NOS",,PALATE,,C05.9,,
100,Cheeck mucosa,,OTHER AND UNSPECIFIED PARTS OF MOUTH,,C06.0,,
101,Vestibule of mouth,,OTHER AND UNSPECIFIED PARTS OF MOUTH,,C06.1,,
102,Retromolar area,,OTHER AND UNSPECIFIED PARTS OF MOUTH,,C06.2,,
103,Overlapping lesion of other and unspecified parts of mouth,,OTHER AND UNSPECIFIED PARTS OF MOUTH,,C06.8,,
104,"Mouth, NOS",,OTHER AND UNSPECIFIED PARTS OF MOUTH,,C06.9,,
105,Parotid gland,,PAROTID GLANID,,C07.9,,
106,Submandibular gland,,OTHER AND UNSPECIFIED MAJOR SALIVARY GLANDS,,C08.0,,
107,Sublingual gland,,OTHER AND UNSPECIFIED MAJOR SALIVARY GLANDS,,C08.1,,
108,Overlapping lesion of major salivary glands,,OTHER AND UNSPECIFIED MAJOR SALIVARY GLANDS,,C08.8,,
109,"Major salivary gland, NOS",,OTHER AND UNSPECIFIED MAJOR SALIVARY GLANDS,,C08.9,,
110,Tonsillar fossa,,TONSIL,,C09.0,,
111,Tonsillar pillar,,TONSIL,,C09.1,,
112,Overlapping lesion of tonsil,,TONSIL,,C09.8,,
113,"Tonsil, NOS",,TONSIL,,C09.9,,
114,Vallecula,,OROPHARYNX,,C10.0,,
115,Anterior surface of epiglottis,,OROPHARYNX,,C10.1,,
116,Lateral wall of oropharynx,,OROPHARYNX,,C10.2,,
117,Posterior wall of oropharynx,,OROPHARYNX,,C10.3,,
118,Branchial cleft,,OROPHARYNX,,C10.4,,
119,Overlapping lesions of oropharynx,,OROPHARYNX,,C10.8,,
120,"Oropharynx, NOS",,OROPHARYNX,,C10.9,,
121,Superior wall of nasopharynx,,NASOPHARYNX,,C11.0,,
122,Posterior wall of nasopharynx,,NASOPHARYNX,,C11.1,,
123,Lateral wall of nasopharynx,,NASOPHARYNX,,C11.2,,
124,Anterior wall of nasopharynx,,NASOPHARYNX,,C11.3,,
125,Overlapping lesion of nasopharynx,,NASOPHARYNX,,C11.8,,
126,"Nasopharynx, NOS",,NASOPHARYNX,,C11.9,,
127,Pyriform sinus,,PYRIFORM SINUS,,C12.9,,
128,Postcricoid region,,HYPOPHARYNX,,C13.0,,
129,Hypopharyngeal aspect of aryepiglottic fold,,HYPOPHARYNX,,C13.1,,
130,Posterior wall of hypopharynx,,HYPOPHARYNX,,C13.2,,
131,Overlapping lesion of hypopharynx,,HYPOPHARYNX,,C13.8,,
132,"Hypopharynx, NOS",,HYPOPHARYNX,,C13.9,,
133,"Pharynx, NOS",,"OTHER AND ILL-DEFINED SITES IN LIP, ORAL CAVITY AND PHARYNX",,C14.0,,
134,Waldeyer ring,,"OTHER AND ILL-DEFINED SITES IN LIP, ORAL CAVITY AND PHARYNX",,C14.2,,
135,"Overlapping lesion of lip, oral cavity and pharynx",,"OTHER AND ILL-DEFINED SITES IN LIP, ORAL CAVITY AND PHARYNX",,C14.8,,
136,Cervical esophagus,,ESOPHAGUS,,C15.0,,
137,Thoracic esophagus,,ESOPHAGUS,,C15.1,,
138,Abdominal esophagus,,ESOPHAGUS,,C15.2,,
139,Upper third of esophagus,,ESOPHAGUS,,C15.3,,
140,Middle third of esophagus,,ESOPHAGUS,,C15.4,,
141,Lower third of esophagus,,ESOPHAGUS,,C15.5,,
142,Overlapping lesion of esophagus,,ESOPHAGUS,,C15.8,,
143,"Esophagus, NOS",,ESOPHAGUS,,C15.9,,
144,"Cardia, NOS",,STOMACH,,C16.0,,
145,Fundus of stomach,,STOMACH,,C16.1,,
146,Body of stomach,,STOMACH,,C16.2,,
147,Gastric antrum,,STOMACH,,C16.3,,
148,Pylorus,,STOMACH,,C16.4,,
149,"Lesser curvature of stomach, NOS",,STOMACH,,C16.5,,
150,"Greater curvature of stomach, NOS",,STOMACH,,C16.6,,
151,Overlapping lesion of stomach,,STOMACH,,C16.8,,
152,"Stomach, NOS",,STOMACH,,C16.9,,
153,Duodenum,,SMALL INTESTINE,,C17.0,,
154,Jejunum,,SMALL INTESTINE,,C17.1,,
155,Ileum,,SMALL INTESTINE,,C17.2,,
156,Meckel diverticulum,,SMALL INTESTINE,,C17.3,,
157,Overlapping lesion of small intestine,,SMALL INTESTINE,,C17.8,,
158,"Small intestine, NOS",,SMALL INTESTINE,,C17.9,,
159,Cecum,,COLON,,C18.0,,
160,Appendix,,COLON,,C18.1,,
161,Ascending colon,,COLON,,C18.2,,
162,Hepatic flexure of colon,,COLON,,C18.3,,
163,Transverse colon,,COLON,,C18.4,,
164,Splenic flexure of colon,,COLON,,C18.5,,
165,Descending colon,,COLON,,C18.6,,
166,Sigmoid colon,,COLON,,C18.7,,
167,Overlapping lesion of colon,,COLON,,C18.8,,
169,Rectosigmoid junction,,RECTOSIGMOID JUNCTION,,C19.9,,
170,"Rectum, NOS",,RECTUM,,C20.9,,
171,"Anus, NOS",,ANUS AND ANAL CANAL,,C21.0,,
172,Anal canal,,ANUS AND ANAL CANAL,,C21.1,,
173,Cloacogenic zone,,ANUS AND ANAL CANAL,,C21.2,,
174,"Overlapping lesion of rectum, anus and anal canal",,ANUS AND ANAL CANAL,,C21.8,,
175,Liver,,LIVER AND INTRAHEPATIC BILE DUCTS,,C22.0,,
176,intrahepatic bile duct,,LIVER AND INTRAHEPATIC BILE DUCTS,,C22.1,,
177,Gallbladder,,GALLBLADDER,,C23.9,,
178,Extrahepatic bile duct,,OTHER AND UNSPECIFIED PARTS OF BILIARY TRACT,,C24.0,,
179,Ampulla of Vater,,OTHER AND UNSPECIFIED PARTS OF BILIARY TRACT,,C24.1,,
180,Overlapping lesion of billiary tract,,OTHER AND UNSPECIFIED PARTS OF BILIARY TRACT,,C24.8,,
181,"Billiary tract, NOS",,OTHER AND UNSPECIFIED PARTS OF BILIARY TRACT,,C24.9,,
182,Head of pancreas,,PANCREAS,,C25.0,,
183,Body of pancreas,,PANCREAS,,C25.1,,
184,Tail of pancreas,,PANCREAS,,C25.2,,
185,Pancreatic duct,,PANCREAS,,C25.3,,
186,Islets of Langerhans,,PANCREAS,,C25.4,,
187,Other specified parts of pancreas,,PANCREAS,,C25.7,,
188,Overlapping lesion of pancreas,,PANCREAS,,C25.8,,
189,"Pancreas, NOS",,PANCREAS,,C25.9,,
190,"Intestinal tract, NOS",,OTHER AND ILL-DEFINED DIGESTIVE ORGANS,,C26.0,,
191,Overlapping lesion of digestive system,,OTHER AND ILL-DEFINED DIGESTIVE ORGANS,,C26.8,,
192,"Gastrointestinal tract, NOS",,OTHER AND ILL-DEFINED DIGESTIVE ORGANS,,C26.9,,
193,Nasal cavity,,NASAL CAVITY AND MIDDLE EAR,,C30.0,,
194,Middle ear,,NASAL CAVITY AND MIDDLE EAR,,C30.1,,
195,Maxillary sinus,,ACCESSORY SINUSES,,C31.0,,
196,Ethmoid sinus,,ACCESSORY SINUSES,,C31.1,,
197,Frontal sinus,,ACCESSORY SINUSES,,C31.2,,
198,Sphenoid sinus,,ACCESSORY SINUSES,,C31.3,,
199,Overlapping lesion of accessory sinuses,,ACCESSORY SINUSES,,C31.8,,
200,"Accessory sinus, NOS",,ACCESSORY SINUSES,,C31.9,,
201,Glottis,,LARYNX,,C32.0,,
202,Supraglottis,,LARYNX,,C32.1,,
203,Subglottis,,LARYNX,,C32.2,,
204,Laryngeal cartilage,,LARYNX,,C32.3,,
205,Overlapping lesion of larynx,,LARYNX,,C32.8,,
206,"Larynx, NOS",,LARYNX,,C32.9,,
207,Trachea,,TRACHEA,,C33.9,,
208,Main bronchus,,BRONCHUS AND LUNG,,C34.0,,
209,"Upper lobe, lung",,BRONCHUS AND LUNG,,C34.1,,
210,"Middle lobe, lung",,BRONCHUS AND LUNG,,C34.2,,
211,"Lower lobe, lung",,BRONCHUS AND LUNG,,C34.3,,
212,Overlapping lesion of lung,,BRONCHUS AND LUNG,,C34.8,,
213,"Lung, NOS",,BRONCHUS AND LUNG,,C34.9,,
214,Thymus,,THYMUS,,C37.9,,
215,Heart,,"HEART, MEDIASTINUM, AND PLEURA",,C38.0,,
216,Anterior mediastinum,,"HEART, MEDIASTINUM, AND PLEURA",,C38.1,,
217,Posterior mediastinum,,"HEART, MEDIASTINUM, AND PLEURA",,C38.2,,
218,"Mediastinum, NOS",,"HEART, MEDIASTINUM, AND PLEURA",,C38.3,,
219,"Pleura, NOS",,"HEART, MEDIASTINUM, AND PLEURA",,C38.4,,
220,"Overlapping lesion of heart, mediastinum and pleura",,"HEART, MEDIASTINUM, AND PLEURA",,C38.8,,
221,"Upper respiratory tract, NOS",,OTHER AND ILL-DEFINED SITES WITHIN RESPIRATORY SYSTEM AMD INTRATHORACIC ORGANS,,C39.0,,
222,Overlapping lesion of respiratory system and intrathoracic organs,,OTHER AND ILL-DEFINED SITES WITHIN RESPIRATORY SYSTEM AMD INTRATHORACIC ORGANS,,C39.8,,
223,Ill-defined sites within respiratory system,,OTHER AND ILL-DEFINED SITES WITHIN RESPIRATORY SYSTEM AMD INTRATHORACIC ORGANS,,C39.9,,
224,"Long bones of upper limb, scapula and associated joints",,"BONES, JOINTS AND ARTICULAR CARTILAGE OF LIMBS",,C40.0,,
225,Short bones of upper limb and associated joints,,"BONES, JOINTS AND ARTICULAR CARTILAGE OF LIMBS",,C40.1,,
226,Long bones of lower limb and associated joints,,"BONES, JOINTS AND ARTICULAR CARTILAGE OF LIMBS",,C40.2,,
227,Short bones of lower limb and associated joints,,"BONES, JOINTS AND ARTICULAR CARTILAGE OF LIMBS",,C40.3,,
228,"Overlapping lesion of bones, joints and articular cartilage of limbs",,"BONES, JOINTS AND ARTICULAR CARTILAGE OF LIMBS",,C40.8,,
229,"Bone of limb, NOS",,"BONES, JOINTS AND ARTICULAR CARTILAGE OF LIMBS",,C40.9,,
230,Bones of skull and face and associated joints,,"BONES, JOINTS AND ARTICULAR CARTILAGE OF OTHER AND UNSPECIFIED SITES",,C41.0,,
231,Mandible,,"BONES, JOINTS AND ARTICULAR CARTILAGE OF OTHER AND UNSPECIFIED SITES",,C41.1,,
232,Vertebral column,,"BONES, JOINTS AND ARTICULAR CARTILAGE OF OTHER AND UNSPECIFIED SITES",,C41.2,,
233,"Rib, sternum, clavicle and associated joints",,"BONES, JOINTS AND ARTICULAR CARTILAGE OF OTHER AND UNSPECIFIED SITES",,C41.3,,
234,"Pelvic bones, sacrum, coccyx and associated joints",,"BONES, JOINTS AND ARTICULAR CARTILAGE OF OTHER AND UNSPECIFIED SITES",,C41.4,,
235,"Overlapping lesion of bones, joints and articular cartilage",,"BONES, JOINTS AND ARTICULAR CARTILAGE OF OTHER AND UNSPECIFIED SITES",,C41.8,,
236,"Bone, NOS",,"BONES, JOINTS AND ARTICULAR CARTILAGE OF OTHER AND UNSPECIFIED SITES",,C41.9,,
237,Blood,,HEMATOPOIETIC AND RETICULOENDOTHELIAL SYSTEMS,,C42.0,,
238,Bone marrow,,HEMATOPOIETIC AND RETICULOENDOTHELIAL SYSTEMS,,C42.1,,
239,Spleen,,HEMATOPOIETIC AND RETICULOENDOTHELIAL SYSTEMS,,C42.2,,
240,"Reticuloendothelial system, NOS",,HEMATOPOIETIC AND RETICULOENDOTHELIAL SYSTEMS,,C42.3,,
241,"Hematopoietic system, NOS",,HEMATOPOIETIC AND RETICULOENDOTHELIAL SYSTEMS,,C42.4,,
242,"Skin of lip, NOS",,SKIN,,C44.0,,
243,Eyelid,,SKIN,,C44.1,,
244,External ear,,SKIN,,C44.2,,
245,Skin of other and unspecified parts of face,,SKIN,,C44.3,,
246,Skin of scalp and neck,,SKIN,,C44.4,,
247,Skin of trunk,,SKIN,,C44.5,,
248,Skin of upper limb and shoulder,,SKIN,,C44.6,,
249,Skin of lower limb and hip,,SKIN,,C44.7,,
250,Overlapping lesion of skin,,SKIN,,C44.8,,
251,"Skin, NOS",,SKIN,,C44.9,,
252,"Peripheral nerves and autonomic nervous system of head, face, and neck",,PERIPHERAL NERVES AND AUTONOMIC NERVOUS SYSTEM,,C47.0,,
253,Peripheral nerves and autonomic nervous system of upper limb and shoulder,,PERIPHERAL NERVES AND AUTONOMIC NERVOUS SYSTEM,,C47.1,,
254,Peripheral nerves and autonomic nervous system of lower limb and hip,,PERIPHERAL NERVES AND AUTONOMIC NERVOUS SYSTEM,,C47.2,,
255,Peripheral nerves and autonomic nervous system of thorax,,PERIPHERAL NERVES AND AUTONOMIC NERVOUS SYSTEM,,C47.3,,
281,Overlapping lesion of breast,,BREAST,,C50.8,,
256,Peripheral nerves and autonomic nervous system of abdomen,,PERIPHERAL NERVES AND AUTONOMIC NERVOUS SYSTEM,,C47.4,,
257,Peripheral nerves and autonomic nervous system of pelvis,,PERIPHERAL NERVES AND AUTONOMIC NERVOUS SYSTEM,,C47.5,,
258,"Peripheral nerves and autonomic nervous system of trunk, NOS",,PERIPHERAL NERVES AND AUTONOMIC NERVOUS SYSTEM,,C47.6,,
259,Overlapping lesion of peripheral nerves and autonomic nervous system,,PERIPHERAL NERVES AND AUTONOMIC NERVOUS SYSTEM,,C47.8,,
260,"Autonomic nervous system, NOS",,PERIPHERAL NERVES AND AUTONOMIC NERVOUS SYSTEM,,C47.9,,
261,Retroperitoneum,,RETROPERITONEUM AND PERITONEUM,,C48.0,,
262,Specified parts of peritoneum,,RETROPERITONEUM AND PERITONEUM,,C48.1,,
263,"Peritoneum, NOS",,RETROPERITONEUM AND PERITONEUM,,C48.2,,
264,Overlapping lesion of retroperitoneum and peritoneum,,RETROPERITONEUM AND PERITONEUM,,C48.8,,
265,"Connective, subcutaneous and other soft tissues of head, face, and neck",,"CONNECTIVE, SUBCUTANEOUS AND OTHER SOFT TISSUES",,C49.0,,
266,"Connective, subcutaneous and other soft tissues of upper limb and shoulder",,"CONNECTIVE, SUBCUTANEOUS AND OTHER SOFT TISSUES",,C49.1,,
267,"Connective, subcutaneous and other soft tissues of lower limb and hip",,"CONNECTIVE, SUBCUTANEOUS AND OTHER SOFT TISSUES",,C49.2,,
268,"Connective, subcutaneous and other soft tissues of thorax",,"CONNECTIVE, SUBCUTANEOUS AND OTHER SOFT TISSUES",,C49.3,,
269,"Connective, subcutaneous and other soft tissues of abdomen",,"CONNECTIVE, SUBCUTANEOUS AND OTHER SOFT TISSUES",,C49.4,,
270,"Connective, subcutaneous and other soft tissues of pelvis",,"CONNECTIVE, SUBCUTANEOUS AND OTHER SOFT TISSUES",,C49.5,,
271,"Connective, subcutaneous and other soft tissues of trunk, NOS",,"CONNECTIVE, SUBCUTANEOUS AND OTHER SOFT TISSUES",,C49.6,,
272,"Overlapping lesion of connective, subcutaneous and other soft tissues",,"CONNECTIVE, SUBCUTANEOUS AND OTHER SOFT TISSUES",,C49.8,,
273,"Connective, subcutaneous and other soft tissues, NOS",,"CONNECTIVE, SUBCUTANEOUS AND OTHER SOFT TISSUES",,C49.9,,
274,Nipple,,BREAST,,C50.0,,
275,Central portion of breast,,BREAST,,C50.1,,
276,Upper-inner quadrant of breast,,BREAST,,C50.2,,
277,Lower-inner quadrant of breast,,BREAST,,C50.3,,
278,Upper-outer quadrant of breast,,BREAST,,C50.4,,
279,Lower-outer quadrant of breast,,BREAST,,C50.5,,
280,Axillary tail of breast,,BREAST,,C50.6,,
282,"Breast, NOS",,BREAST,,C50.9,,
283,Labium majus,,VULVA,,C51.0,,
284,Labium minus,,VULVA,,C51.1,,
285,Clitorus,,VULVA,,C51.2,,
286,Overlapping lesion of vulva,,VULVA,,C51.8,,
287,"Vulva, NOS",,VULVA,,C51.9,,
288,"Vagina, NOS",,VAGINA,,C52.9,,
289,Endocervix,,CERVIX UTERI,,C53.0,,
290,Exocervix,,CERVIX UTERI,,C53.1,,
291,Overlapping lesion of cervix uteri,,CERVIX UTERI,,C53.8,,
292,Cervix uteri,,CERVIX UTERI,,C53.9,,
293,Isthmus uteri,,CORPUS UTERI,,C54.0,,
294,Endometrium,,CORPUS UTERI,,C54.1,,
295,Myometrium,,CORPUS UTERI,,C54.2,,
296,Fundus uteri,,CORPUS UTERI,,C54.3,,
297,Overlapping lesion of corpus uteri,,CORPUS UTERI,,C54.8,,
298,Corpus uteri,,CORPUS UTERI,,C54.9,,
299,"Uterus, NOS",,"UTERUS, NOS",,C55.9,,
300,Ovary,,OVARY,,C56.9,,
301,Fallopian tube,,OTHER AN UNSPECIFIED FEMALE GENITAL ORGANS,,C57.0,,
302,Broad ligament,,OTHER AN UNSPECIFIED FEMALE GENITAL ORGANS,,C57.1,,
303,Round ligament,,OTHER AN UNSPECIFIED FEMALE GENITAL ORGANS,,C57.2,,
304,Parametrium,,OTHER AN UNSPECIFIED FEMALE GENITAL ORGANS,,C57.3,,
305,Uterine adnexa,,OTHER AN UNSPECIFIED FEMALE GENITAL ORGANS,,C57.4,,
306,Other specified parts of female genital organs,,OTHER AN UNSPECIFIED FEMALE GENITAL ORGANS,,C57.7,,
307,Overlapping lesion of female genital organs,,OTHER AN UNSPECIFIED FEMALE GENITAL ORGANS,,C57.8,,
308,"Female genital tract, NOS",,OTHER AN UNSPECIFIED FEMALE GENITAL ORGANS,,C57.9,,
309,Placenta,,PLACENTA,,C58.9,,
310,Prepuce,,PENIS,,C60.0,,
311,Glans penis,,PENIS,,C60.1,,
312,Body of penis,,PENIS,,C60.2,,
313,Overlapping lesion of penis,,PENIS,,C60.8,,
314,"Penis, NOS",,PENIS,,C60.9,,
315,Prostate gland,,PROSTATE GLAND,,C61.9,,
316,Undescended testis,,TESTIS,,C62.0,,
317,Descended testis,,TESTIS,,C62.1,,
318,"Testis, NOS",,TESTIS,,C62.9,,
319,Epididymis,,OTHER AND UNSPECIFIED MALE GENITAL ORGANS,,C63.0,,
320,Spermatic cord,,OTHER AND UNSPECIFIED MALE GENITAL ORGANS,,C63.1,,
321,"Scrotum, NOS",,OTHER AND UNSPECIFIED MALE GENITAL ORGANS,,C63.2,,
322,Other specified parts of male genital organs,,OTHER AND UNSPECIFIED MALE GENITAL ORGANS,,C63.7,,
323,Overlapping lesion of male genital organs,,OTHER AND UNSPECIFIED MALE GENITAL ORGANS,,C63.8,,
324,"Male genital organs, NOS",,OTHER AND UNSPECIFIED MALE GENITAL ORGANS,,C63.9,,
325,"Kidney, NOS",,KIDNEY,,C64.9,,
326,Renal pelvis,,RENAL PELVIS,,C65.9,,
327,Ureter,,URETER,,C66.9,,
328,Trigone of bladder,,BLADDER,,C67.0,,
329,Dome of bladder,,BLADDER,,C67.1,,
330,Lateral wall of bladder,,BLADDER,,C67.2,,
331,Anterior wall of bladder,,BLADDER,,C67.3,,
332,Posterior wall of bladder,,BLADDER,,C67.4,,
333,Bladder neck,,BLADDER,,C67.5,,
334,Ureteric orifice,,BLADDER,,C67.6,,
335,Urachus,,BLADDER,,C67.7,,
336,Overlapping lesion of bladder,,BLADDER,,C67.8,,
337,"Bladder, NOS",,BLADDER,,C67.9,,
338,Urethra,,OTHER AND UNSPECIFIED URINARY ORGANS,,C68.0,,
339,Paraurethral gland,,OTHER AND UNSPECIFIED URINARY ORGANS,,C68.1,,
340,Overlapping lesion of urinary organs,,OTHER AND UNSPECIFIED URINARY ORGANS,,C68.8,,
341,"Urinary system, NOS",,OTHER AND UNSPECIFIED URINARY ORGANS,,C68.9,,
342,Conjunctiva,,EYE AND ADNEXA,,C69.0,,
343,"Cornea, NOS",,EYE AND ADNEXA,,C69.1,,
344,Retina,,EYE AND ADNEXA,,C69.2,,
345,Choroid,,EYE AND ADNEXA,,C69.3,,
346,Ciliary body,,EYE AND ADNEXA,,C69.4,,
347,Lacrimal gland,,EYE AND ADNEXA,,C69.5,,
348,"Orbit, NOS",,EYE AND ADNEXA,,C69.6,,
349,Overlapping lesion of eye and adnexa,,EYE AND ADNEXA,,C69.8,,
350,"Eye, NOS",,EYE AND ADNEXA,,C69.9,,
351,Cerebral meninges,,MENINGES,,C70.0,,
352,Spinal meninges,,MENINGES,,C70.1,,
353,"Meninges, NOS",,MENINGES,,C70.9,,
354,Cerebrum,,BRAIN,,C71.0,,
355,Frontal lobe,,BRAIN,,C71.1,,
356,Temporal lobe,,BRAIN,,C71.2,,
357,Parietal lobe,,BRAIN,,C71.3,,
358,Occipital lobe,,BRAIN,,C71.4,,
359,"Ventricle, NOS",,BRAIN,,C71.5,,
360,"Cerebellum, NOS",,BRAIN,,C71.6,,
361,Brain stem,,BRAIN,,C71.7,,
362,Overlapping lesion of brain,,BRAIN,,C71.8,,
363,"Brain, NOS",,BRAIN,,C71.9,,
364,Spinal cord,,"SPINAL CORD, CRANIAL NERVES, AND OTHER PARTS OF CENTRAL NERVOUS SYSTEM",,C72.0,,
365,Cauda equina,,"SPINAL CORD, CRANIAL NERVES, AND OTHER PARTS OF CENTRAL NERVOUS SYSTEM",,C72.1,,
366,Olfactory nerve,,"SPINAL CORD, CRANIAL NERVES, AND OTHER PARTS OF CENTRAL NERVOUS SYSTEM",,C72.2,,
367,Optic nerve,,"SPINAL CORD, CRANIAL NERVES, AND OTHER PARTS OF CENTRAL NERVOUS SYSTEM",,C72.3,,
