order,name,label,parent,codesystem,code,ontologyTermURI,definition
46,AGALSIDASE BETA,,Human use,,1E+11,,
47,AGOMELATINE,,Human use,,1E+11,,
48,ALATROFLOXACIN MESILATE,,Human use,,1E+11,,
49,ALBIGLUTIDE,,Human use,,1E+11,,
50,ALBUTREPENONACOG ALFA,,Human use,,1E+11,,
51,ALCAFTADINE,,Human use,,505485,,
52,ALECTINIB HYDROCHLORIDE,,Human use,,1E+11,,
53,ALEMTUZUMAB,,Human use,,1E+11,,
54,ALENDRONATE SODIUM,,Human use,,1E+11,,
55,ALENDRONATE SODIUM TRIHYDRATE,,Human use,,1E+11,,
56,ALENDRONIC ACID,,Human use,,1E+11,,
57,ALGLUCOSIDASE ALFA,,Human use,,1E+11,,
58,ALIPOGENE TIPARVOVEC,,Human use,,1E+11,,
59,ALIROCUMAB,,Human use,,1E+11,,
60,ALISKIREN,,Human use,,1E+11,,
61,ALISKIREN HEMIFUMARATE,,Human use,,1E+11,,
62,ALITRETINOIN,,Human use,,1E+11,,
63,ALLERGEN EXTRACT,,Human use,,605807,,
64,ALLOPURINOL,,Human use,,1E+11,,
65,ALOGLIPTIN,,Human use,,504153,,
66,ALOGLIPTIN BENZOATE,,Human use,,1E+11,,
67,ALPELISIB,,Human use,,1E+11,,
68,AMBRISENTAN,,Human use,,1E+11,,
69,AMFEPRAMONE,,Human use,,441953,,
70,AMIFAMPRIDINE PHOSPHATE,,Human use,,1E+11,,
71,AMIKACIN SULFATE,,Human use,,1E+11,,
72,AMINOLEVULINIC ACID HYDROCHLORIDE,,Human use,,1E+11,,
73,AMINOSALICYLIC ACID,,Human use,,1E+11,,
74,AMIODARONE,,Human use,,442093,,
75,AMITRIPTYLINE,,Human use,,442133,,
76,AMIVANTAMAB,,Human use,,1E+11,,
77,AMLODIPINE BESILATE,,Human use,,1E+11,,
78,AMPRENAVIR,,Human use,,1E+11,,
79,ANAGRELIDE HYDROCHLORIDE,,Human use,,1E+11,,
80,ANAGRELIDE HYDROCHLORIDE MONOHYDRATE,,Human use,,1E+11,,
81,ANAKINRA,,Human use,,1E+11,,
82,ANASTROZOLE,,Human use,,524180,,
83,ANDEXANET ALFA,,Human use,,1E+11,,
84,ANGIOTENSIN II ACETATE,,Human use,,1E+11,,
85,ANHYDROUS DOCETAXEL,,Human use,,1E+11,,
86,ANIDULAFUNGIN,,Human use,,1E+11,,
87,ANIFROLUMAB,,Human use,,1E+11,,
88,ANTIGENS OF THE INFLUENZA VIRUS A/CALIFORNIA/7/2009 (H1N1)-LIKE VIRUS PDM09,,Human use,,509978,,
89,ANTIHEMOPHILIC FACTOR (RECOMBINANT) FORMULATED WITH SUCROSE,,Human use,,499327,,
90,"ANTI-MELANOMA MAB FRAGMENTS, MOUSE, MONOCLONAL-CLONE 225.28S",,Human use,,1E+11,,
91,ANTITHROMBIN ALFA,,Human use,,1E+11,,
92,APALUTAMIDE,,Human use,,1E+11,,
93,APIXABAN,,Human use,,1E+11,,
94,APOMORPHINE HYDROCHLORIDE HEMIHYDRATE,,Human use,,1E+11,,
95,APREMILAST,,Human use,,1E+11,,
96,APREPITANT,,Human use,,1E+11,,
97,ARCITUMOMAB,,Human use,,1E+11,,
98,ARGATROBAN,,Human use,,442530,,
99,ARIPIPRAZOLE,,Human use,,1E+11,,
100,ARIPIPRAZOLE MONOHYDRATE,,Human use,,1E+11,,
101,ARMODAFINIL,,Human use,,503843,,
102,ARSENIC TRIOXIDE,,Human use,,1E+11,,
103,ARTENIMOL,,Human use,,1E+11,,
104,ARTESUNATE,,Human use,,1E+11,,
105,ASCIMINIB HYDROCHLORIDE,,Human use,,3E+11,,
106,ASENAPINE,,Human use,,503683,,
107,ASENAPINE MALEATE,,Human use,,1E+11,,
108,ASFOTASE ALFA,,Human use,,1E+11,,
109,ASPARAGINASE,,Human use,,1E+11,,
110,ATALUREN,,Human use,,1E+11,,
111,ATAZANAVIR SULFATE,,Human use,,1E+11,,
112,ATENOLOL,,Human use,,442631,,
113,ATEZOLIZUMAB,,Human use,,1E+11,,
114,ATIDARSAGENE AUTOTEMCEL,,Human use,,3E+11,,
115,ATOMOXETINE,,Human use,,491007,,
116,ATOSIBAN ACETATE,,Human use,,1E+11,,
117,AUTOLOGOUS CD34+ ENRICHED CELL FRACTION THAT CONTAINS CD34+ CELLS TRANSDUCED WITH RETROVIRAL VECTOR THAT ENCODES FOR THE HUMAN ADA CDNA SEQUENCE,,Human use,,1E+11,,
118,AVACOPAN,,Human use,,1E+11,,
119,AVALGLUCOSIDASE ALFA,,Human use,,1E+11,,
120,AVANAFIL,,Human use,,1E+11,,
121,AVAPRITINIB,,Human use,,1E+11,,
122,AVATROMBOPAG MALEATE,,Human use,,1E+11,,
123,AVELUMAB,,Human use,,1E+11,,
124,AVIBACTAM SODIUM,,Human use,,1E+11,,
125,AXICABTAGENE CILOLEUCEL,,Human use,,1E+11,,
126,AXITINIB,,Human use,,1E+11,,
127,AZACITIDINE,,Human use,,1E+11,,
128,AZATHIOPRINE,,Human use,,1E+11,,
129,AZELASTINE HYDROCHLORIDE,,Human use,,543146,,
130,AZILSARTAN MEDOXOMIL,,Human use,,1E+11,,
131,AZILSARTAN MEDOXOMIL POTASSIUM,,Human use,,1E+11,,
132,AZITHROMYCIN,,Human use,,517393,,
133,AZITHROMYCIN HYDROCHLORIDE,,Human use,,555410,,
134,AZTREONAM,,Human use,,1E+11,,
135,"B/AUSTRIA/1359417/2021 - LIKE STRAIN (B/AUSTRIA/1359417/2021, MEDI 355292)",,Human use,,3E+11,,
136,B/AUSTRIA/1359417/2021-LIKE STRAIN (B/SINGAPORE/WUH4618/2021),,Human use,,3E+11,,
137,B/BRISBANE/60/2008,,Human use,,1E+11,,
138,B/MALAYSIA/2506/2004 - LIKE STRAIN (B/MALAYSIA/2506/2004),,Human use,,1E+11,,
139,"B/MASSACHUSETTS/2/2012-LIKE STRAIN (B/MASSACHUSETTS/2/2012, MEDI 237751)",,Human use,,1E+11,,
140,"B/PHUKET/3073/2013 - LIKE STRAIN (B/PHUKET/3073/2013, MEDI 306444)",,Human use,,3E+11,,
141,"B/PHUKET/3073/2013 – LIKE STRAIN (B/UTAH/9/2014, WILD T",,Human use,,1E+11,,
142,"B/PHUKET/3073/2013-LIKE STRAIN (B/PHUKET/3073/2013, BVR-1B)",,Human use,,3E+11,,
143,"B/PHUKET/3073/2013-LIKE VIRUS (B/SINGAPORE/INFTT-16-0610/2016, WILD TYPE)",,Human use,,3E+11,,
144,BALOXAVIR MARBOXIL,,Human use,,1E+11,,
145,BARICITINIB,,Human use,,1E+11,,
146,BARIUM SULFATE,,Human use,,529017,,
147,BASILIXIMAB,,Human use,,1E+11,,
148,BAZEDOXIFENE,,Human use,,1E+11,,
149,BAZEDOXIFENE ACETATE,,Human use,,1E+11,,
150,BEBTELOVIMAB,,Human use,,11090007,,
151,BECAPLERMIN,,Human use,,1E+11,,
152,BECLOMETASONE,,Human use,,462980,,
153,BECLOMETASONE DIPROPIONATE,,Human use,,1E+11,,
154,BECLOMETASONE DIPROPIONATE ANHYDROUS,,Human use,,1E+11,,
155,BECLOMETASONE DIPROPIONATE MONOHYDRATE,,Human use,,492723,,
156,BECLOMETASONE PROPIONATE,,Human use,,24030010,,
157,BEDAQUILINE FUMARATE,,Human use,,1E+11,,
158,BELANTAMAB MAFODOTIN,,Human use,,1E+11,,
159,BELATACEPT,,Human use,,1E+11,,
160,BELIMUMAB,,Human use,,1E+11,,
161,BELZUTIFAN,,Human use,,3030009,,
162,BEMPEDOIC ACID,,Human use,,1E+11,,
163,BENRALIZUMAB,,Human use,,1E+11,,
164,BEROTRALSTAT DIHYDROCHLORIDE,,Human use,,3E+11,,
165,BESILESOMAB,,Human use,,1E+11,,
166,BETAINE,,Human use,,1E+11,,
167,BETIBEGLOGENE AUTOTEMCEL,,Human use,,1E+11,,
168,BETULAE CORTEX DRY EXTRACT (5-10 : 1): EXTRACTION SOLVENT: N-HEPTANE 95% (W/W),,Human use,,1E+11,,
169,BEVACIZUMAB,,Human use,,1E+11,,
170,BEXAROTENE,,Human use,,1E+11,,
171,BEZLOTOXUMAB,,Human use,,1E+11,,
172,BICTEGRAVIR,,Human use,,550099,,
173,BICTEGRAVIR SODIUM,,Human use,,1E+11,,
174,BIMATOPROST,,Human use,,1E+11,,
175,BIMEKIZUMAB,,Human use,,1E+11,,
176,BINIMETINIB,,Human use,,1E+11,,
177,BIVALIRUDIN TRIFLUOROACETATE HYDRATE,,Human use,,1E+11,,
178,BLINATUMOMAB,,Human use,,1E+11,,
179,BOCEPREVIR,,Human use,,1E+11,,
180,BORDETELLA PERTUSSIS (INACTIVATED),,Human use,,1E+11,,
181,BORDETELLA PERTUSSIS (INACTIVATED) ADSORBED ON ALUMINIUM PHOSPHATE,,Human use,,1E+11,,
182,BORTEZOMIB,,Human use,,1E+11,,
183,BOSENTAN MONOHYDRATE,,Human use,,1E+11,,
184,BOSUTINIB MONOHYDRATE,,Human use,,1E+11,,
185,BOTULINUM TOXIN TYPE A,,Human use,,1E+11,,
186,BOTULINUM TOXIN TYPE B,,Human use,,1E+11,,
187,BRENTUXIMAB VEDOTIN,,Human use,,1E+11,,
188,BREXPIPRAZOLE,,Human use,,1E+11,,
189,BREXUCABTAGENE AUTOLEUCEL,,Human use,,1E+11,,
190,BRIGATINIB,,Human use,,1E+11,,
191,BRIMONIDINE TARTRATE,,Human use,,1E+11,,
192,BRINZOLAMIDE,,Human use,,1E+11,,
193,BRIVARACETAM,,Human use,,1E+11,,
194,BRODALUMAB,,Human use,,1E+11,,
195,BROLUCIZUMAB,,Human use,,1E+11,,
196,BROMFENAC SODIUM,,Human use,,1E+11,,
197,BROMOCRIPTINE,,Human use,,563302,,
198,BUDESONIDE,,Human use,,1E+11,,
199,"BUDESONIDE, MICRONISED",,Human use,,1E+11,,
200,BULEVIRTIDE ACETATE,,Human use,,3E+11,,
201,BUPIVACAINE,,Human use,,1E+11,,
202,BUPRENORPHINE,,Human use,,1E+11,,
203,BUPRENORPHINE HYDROCHLORIDE,,Human use,,1E+11,,
204,BUPROPION,,Human use,,441927,,
205,BUPROPION HYDROCHLORIDE,,Human use,,1E+11,,
206,BUROSUMAB,,Human use,,1E+11,,
207,BUSULFAN,,Human use,,1E+11,,
208,BUTOCONAZOLE,,Human use,,443403,,
209,C1 ESTERASE INHIBITOR (HUMAN),,Human use,,1E+11,,
210,CABAZITAXEL,,Human use,,1E+11,,
211,CABAZITAXEL ACETONE,,Human use,,1E+11,,
212,CABOTEGRAVIR,,Human use,,1E+11,,
213,CABOTEGRAVIR SODIUM,,Human use,,1E+11,,
214,CABOZANTINIB,,Human use,,532759,,
215,CABOZANTINIB S-MALATE,,Human use,,1E+11,,
216,CAFFEINE CITRATE,,Human use,,1E+11,,
217,CALCIPOTRIOL,,Human use,,535837,,
218,CALCITONIN SALMON RECOMBINANT,,Human use,,1E+11,,
219,CANAGLIFLOZIN,,Human use,,1E+11,,
220,CANAGLIFLOZIN HEMIHYDRATE,,Human use,,1E+11,,
221,CANAKINUMAB,,Human use,,1E+11,,
222,CANGRELOR TETRASODIUM,,Human use,,1E+11,,
223,CANNABIDIOL,,Human use,,1E+11,,
224,CAPECITABINE,,Human use,,1E+11,,
225,CAPLACIZUMAB,,Human use,,1E+11,,
226,CAPMATINIB DIHYDROCHLORIDE MONOHYDRATE,,Human use,,3E+11,,
227,CAPSAICIN,,Human use,,1E+11,,
228,CARBAMAZEPINE,,Human use,,585552,,
229,CARBIDOPA,,Human use,,1E+11,,
230,CARBIDOPA MONOHYDRATE,,Human use,,1E+11,,
231,CARBOPLATIN,,Human use,,530989,,
232,CARFILZOMIB,,Human use,,1E+11,,
233,CARGLUMIC ACID,,Human use,,1E+11,,
234,CARIPRAZINE HYDROCHLORIDE,,Human use,,1E+11,,
235,CARMUSTINE,,Human use,,1E+11,,
236,CASIRIVIMAB,,Human use,,3E+11,,
237,CASPOFUNGIN ACETATE,,Human use,,1E+11,,
238,CATRIDECACOG,,Human use,,1E+11,,
239,CATUMAXOMAB,,Human use,,1E+11,,
240,CEFIDEROCOL SULFATE TOSILATE,,Human use,,1E+11,,
241,CEFTAROLINE FOSAMIL MONOACETATE MONOHYDRATE,,Human use,,1E+11,,
242,CEFTAZIDIME PENTAHYDRATE,,Human use,,1E+11,,
243,CEFTOLOZANE SULFATE,,Human use,,1E+11,,
244,CEFTRIAXONE,,Human use,,524738,,
245,CELECOXIB,,Human use,,1E+11,,
246,CEMIPLIMAB,,Human use,,1E+11,,
247,CENEGERMIN,,Human use,,1E+11,,
248,CENOBAMATE,,Human use,,1E+11,,
249,CERITINIB,,Human use,,1E+11,,
250,CERLIPONASE ALFA,,Human use,,1E+11,,
251,CERTOLIZUMAB,,Human use,,502684,,
252,CERTOLIZUMAB PEGOL,,Human use,,1E+11,,
253,CETIRIZINE,,Human use,,446124,,
254,CETRORELIX ACETATE,,Human use,,1E+11,,
255,CETUXIMAB,,Human use,,1E+11,,
256,CHARACTERISED VIABLE AUTOLOGOUS CARTILAGE CELLS EXPANDED EX VIVO EXPRESSING SPECIFIC MARKER PROTEINS,,Human use,,1E+11,,
257,CHENODEOXYCHOLIC ACID,,Human use,,1E+11,,
258,"CHIMERIC YELLOW FEVER DENGUE VIRUS SEROTYPE 1 (LIVE, ATTENUATED)",,Human use,,1E+11,,
259,"CHIMERIC YELLOW FEVER DENGUE VIRUS SEROTYPE 2 (LIVE, ATTENUATED)",,Human use,,1E+11,,
260,"CHIMERIC YELLOW FEVER DENGUE VIRUS SEROTYPE 3 (LIVE, ATTENUATED)",,Human use,,1E+11,,
261,"CHIMERIC YELLOW FEVER DENGUE VIRUS SEROTYPE 4 (LIVE, ATTENUATED)",,Human use,,1E+11,,
262,CHLORHEXIDINE DIGLUCONATE (20% SOLUTION),,Human use,,1E+11,,
263,CHLORMADINONE,,Human use,,463809,,
264,CHLORMETHINE HYDROCHLORIDE,,Human use,,1E+11,,
265,CHLOROQUINE,,Human use,,463937,,
266,CHLORPROPAMIDE,,Human use,,464022,,
267,CHOLERA TOXIN B SUBUNIT RECOMBINANT (RCTB),,Human use,,1E+11,,
268,CHOLIC ACID,,Human use,,1E+11,,
269,CHORIOGONADOTROPIN ALFA,,Human use,,1E+11,,
270,CICLOSPORIN,,Human use,,1E+11,,
271,CIDOFOVIR,,Human use,,1E+11,,
272,CILASTATIN SODIUM,,Human use,,1E+11,,
273,CILGAVIMAB,,Human use,,3E+11,,
274,CILOSTAZOL,,Human use,,547349,,
275,CILTACABTAGENE AUTOLEUCEL,,Human use,,1E+11,,
276,CINACALCET,,Human use,,521646,,
277,CINACALCET HYDROCHLORIDE,,Human use,,1E+11,,
278,CIPAGLUCOSIDASE ALFA,,Human use,,1E+11,,
279,CISPLATIN,,Human use,,564628,,
280,CITALOPRAM,,Human use,,531906,,
281,CLADRIBINE,,Human use,,1E+11,,
282,CLOFARABINE,,Human use,,1E+11,,
283,CLONIDINE,,Human use,,522277,,
284,CLOPIDOGREL,,Human use,,521967,,
285,CLOPIDOGREL BESILATE,,Human use,,1E+11,,
286,CLOPIDOGREL HYDROBROMIDE,,Human use,,1E+11,,
287,CLOPIDOGREL HYDROCHLORIDE,,Human use,,1E+11,,
288,CLOPIDOGREL HYDROGEN SULFATE,,Human use,,1E+11,,
289,COBICISTAT,,Human use,,1E+11,,
290,COBIMETINIB,,Human use,,475606,,
291,COBIMETINIB HEMIFUMARATE,,Human use,,1E+11,,
292,CODEINE,,Human use,,521436,,
293,CODEINE BP,,Human use,,487091,,
294,COLCHICINE,,Human use,,515414,,
295,COLECALCIFEROL,,Human use,,1E+11,,
296,COLESEVELAM HYDROCHLORIDE,,Human use,,1E+11,,
297,COLESTILAN,,Human use,,1E+11,,
298,COLISTIMETHATE SODIUM,,Human use,,1E+11,,
299,COLLAGENASE CLOSTRIDIUM HISTOLYTICUM,,Human use,,1E+11,,
300,CONCENTRATE OF PROTEOLYTIC ENZYMES ENRICHED IN BROMELAIN,,Human use,,1E+11,,
301,CONESTAT ALFA,,Human use,,1E+11,,
302,COPPER (64CU) CHLORIDE,,Human use,,1E+11,,
303,CORIFOLLITROPIN ALFA,,Human use,,1E+11,,
304,CORYNEBACTERIUM DIPHTHERIAE CRM197 CARRIER PROTEIN,,Human use,,1E+11,,
305,COVID-19 mRNA vaccine (nucleoside-modified),,Human use,,5310045,,
306,"COVID-19 VACCINE (RECOMBINANT, ADJUVANTED)",,Human use,,19250008,,
307,COVID-19 VACCINE ASTRAZENECA (CHADOX1 NCOV-19),,Human use,,3E+11,,
308,COVID-19 VACCINE JANSSEN (AD26.COV2.S),,Human use,,3E+11,,
309,CRISABOROLE,,Human use,,1E+11,,
310,CRIZANLIZUMAB,,Human use,,1E+11,,
311,CRIZOTINIB,,Human use,,1E+11,,
312,"CROTALINE ANTIVENIN, POLYVALENT",,Human use,,488806,,
313,CYCLOPHOSPHAMIDE,,Human use,,531881,,
314,CYPROTERONE,,Human use,,513112,,
315,CYPROTERONE ACETATE,,Human use,,460070,,
316,CYTARABINE,,Human use,,1E+11,,
317,DABIGATRAN,,Human use,,502630,,
318,DABIGATRAN ETEXILATE,,Human use,,490703,,
319,DABIGATRAN ETEXILATE MESILATE,,Human use,,1E+11,,
320,DABRAFENIB,,Human use,,564033,,
321,DABRAFENIB MESYLATE,,Human use,,1E+11,,
322,DACLATASVIR DIHYDROCHLORIDE,,Human use,,1E+11,,
323,DACLIZUMAB,,Human use,,1E+11,,
324,DACLIZUMAB BETA,,Human use,,1E+11,,
325,DACOMITINIB MONOHYDRATE,,Human use,,1E+11,,
326,DALBAVANCIN HYDROCHLORIDE,,Human use,,1E+11,,
327,DAMOCTOCOG ALFA PEGOL,,Human use,,1E+11,,
328,DAPAGLIFLOZIN,,Human use,,1E+11,,
329,DAPAGLIFLOZIN PROPANEDIOL,,Human use,,1E+11,,
330,DAPAGLIFLOZIN PROPANEDIOL MONOHYDRATE,,Human use,,1E+11,,
331,DAPIVIRINE,,Human use,,1E+11,,
332,DAPTOMYCIN,,Human use,,1E+11,,
333,DARATUMUMAB,,Human use,,1E+11,,
334,DARBEPOETIN ALFA,,Human use,,1E+11,,
335,DARIDOREXANT HYDROCHLORIDE,,Human use,,3E+11,,
336,DARIFENACIN HYDROBROMIDE,,Human use,,1E+11,,
337,DAROLUTAMIDE,,Human use,,1E+11,,
338,DARUNAVIR,,Human use,,1E+11,,
339,DARUNAVIR ETHANOLATE,,Human use,,1E+11,,
340,DARVADSTROCEL,,Human use,,1E+11,,
341,DASABUVIR SODIUM MONOHYDRATE,,Human use,,1E+11,,
342,DASATINIB,,Human use,,1E+11,,
343,DASATINIB MONOHYDRATE,,Human use,,1E+11,,
344,DAUNORUBICIN HYDROCHLORIDE,,Human use,,1E+11,,
345,DAVESOMERAN,,Human use,,3E+11,,
346,DECERNOTINIB,,Human use,,558298,,
347,DECITABINE,,Human use,,1E+11,,
348,"DEFATTED POWDER OF ARACHIS HYPOGAEA L., SEMEN (PEANUTS)",,Human use,,3E+11,,
349,DEFERASIROX,,Human use,,1E+11,,
350,DEFERIPRONE,,Human use,,1E+11,,
351,DEFIBROTIDE,,Human use,,1E+11,,
352,DEGARELIX ACETATE,,Human use,,1E+11,,
353,DELAFLOXACIN MEGLUMINE,,Human use,,1E+11,,
354,DELAMANID,,Human use,,1E+11,,
355,DELTA(9)-TETRAHYDROCANNABINOLIC ACID,,Human use,,570433,,
356,"DENGUE VIRUS, SEROTYPE 2, EXPRESSING DENGUE VIRUS, SEROTYPE 1, SURFACE PROTEINS, LIVE, ATTENUATED",,Human use,,3E+11,,
357,"DENGUE VIRUS, SEROTYPE 2, EXPRESSING DENGUE VIRUS, SEROTYPE 3, SURFACE PROTEINS, LIVE, ATTENUATED",,Human use,,3E+11,,
358,"DENGUE VIRUS, SEROTYPE 2, EXPRESSING DENGUE VIRUS, SEROTYPE 4, SURFACE PROTEINS, LIVE, ATTENUATED",,Human use,,3E+11,,
359,"DENGUE VIRUS, SEROTYPE 2, LIVE, ATTENUATED",,Human use,,3E+11,,
360,DENOSUMAB,,Human use,,1E+11,,
361,DEPREOTIDE TRIFLUOROACETATE,,Human use,,1E+11,,
362,DESIRUDIN,,Human use,,1E+11,,
363,DESLORATADINE,,Human use,,1E+11,,
364,DESMOPRESSIN,,Human use,,445388,,
365,DESOGESTREL,,Human use,,526315,,
366,DESVENLAFAXINE,,Human use,,502527,,
367,DEUCRAVACITINIB,,Human use,,3E+11,,
368,DEXAMETHASONE,,Human use,,1E+11,,
369,DEXAMETHASONE ACETATE,,Human use,,1E+11,,
370,DEXMEDETOMIDINE HYDROCHLORIDE,,Human use,,1E+11,,
371,DEXRAZOXANE HYDROCHLORIDE,,Human use,,1E+11,,
372,DEXTROMETHORPHAN,,Human use,,445262,,
373,DEXTROMETHORPHAN HYDROBROMIDE,,Human use,,1E+11,,
374,DIBOTERMIN ALFA,,Human use,,1E+11,,
375,DICLOFENAC,,Human use,,445607,,
376,DICLOFENAC POTASSIUM,,Human use,,585516,,
377,DICLOFENAC SODIUM,,Human use,,543474,,
378,DIENOGEST,,Human use,,566365,,
379,DIFELIKEFALIN ACETATE,,Human use,,1E+11,,
380,DIFLUCORTOLONE VALERATE,,Human use,,517676,,
381,DIHYDROCODEINE,,Human use,,465528,,
382,DIMETHYL FUMARATE,,Human use,,1E+11,,
383,DINUTUXIMAB,,Human use,,1E+11,,
384,DINUTUXIMAB BETA,,Human use,,1E+11,,
385,DIPEPTIDYL PEPTIDASE 4,,Human use,,520692,,
386,DIPHTHERIA TOXOID,,Human use,,1E+11,,
387,DIPHTHERIA TOXOID ADSORBED,,Human use,,1E+11,,
388,"DIPHTHERIA TOXOID ADSORBED ON ALUMINIUM HYDROXIDE, HYDRATED",,Human use,,1E+11,,
389,DIROXIMEL FUMARATE,,Human use,,1E+11,,
390,DOCETAXEL,,Human use,,1E+11,,
391,DOCETAXEL TRIHYDRATE,,Human use,,1E+11,,
392,DOFETILIDE,,Human use,,1E+11,,
393,DOLUTEGRAVIR,,Human use,,1E+11,,
394,DOLUTEGRAVIR SODIUM,,Human use,,1E+11,,
395,DORAVIRINE,,Human use,,1E+11,,
396,DORIPENEM HYDRATE,,Human use,,1E+11,,
397,DOSTARLIMAB,,Human use,,1E+11,,
398,DOXORUBICIN HYDROCHLORIDE,,Human use,,1E+11,,
399,"DOXORUBICIN HYDROCHLORIDE, LIPOSOMAL",,Human use,,1E+11,,
400,DRONABINOL,,Human use,,555982,,
401,DRONEDARONE,,Human use,,443925,,
402,DRONEDARONE HYDROCHLORIDE,,Human use,,1E+11,,
403,DROSPIRENONE,,Human use,,1E+11,,
404,DULAGLUTIDE,,Human use,,1E+11,,
405,DULOXETINE,,Human use,,1E+11,,
406,DULOXETINE HYDROCHLORIDE,,Human use,,1E+11,,
407,DUPILUMAB,,Human use,,1E+11,,
408,DURVALUMAB,,Human use,,1E+11,,
409,DUVELISIB,,Human use,,1E+11,,
410,ECULIZUMAB,,Human use,,1E+11,,
411,EDOTREOTIDE,,Human use,,1E+11,,
412,EDOXABAN,,Human use,,554552,,
413,EDOXABAN TOSYLATE,,Human use,,1E+11,,
414,EDOXABAN TOSYLATE MONOHYDRATE,,Human use,,539639,,
415,EFALIZUMAB,,Human use,,1E+11,,
416,EFAVIRENZ,,Human use,,1E+11,,
417,EFGARTIGIMOD ALFA,,Human use,,1E+11,,
418,EFLORNITHINE HYDROCHLORIDE MONOHYDRATE,,Human use,,1E+11,,
419,EFMOROCTOCOG ALFA,,Human use,,1E+11,,
420,EFTRENONACOG ALFA,,Human use,,1E+11,,
421,ELADOCAGENE EXUPARVOVEC,,Human use,,1E+11,,
422,ELASOMERAN,,Human use,,3E+11,,
