order,name,label,parent,codesystem,code,ontologyTermURI,definition
,1.2.840.10008.5.1.4.1.1.88.67,X-Ray Radiation Dose SR IOD,,DICOM,1.2.840.10008.5.1.4.1.1.88.67,,
,1.2.840.10008.5.1.4.1.1.88.69,Colon CAD SR IOD,,DICOM,1.2.840.10008.5.1.4.1.1.88.69,,
,1.2.840.10008.5.1.4.1.1.88.68,Radiopharmaceutical Radiation Dose SR IOD,,DICOM,1.2.840.10008.5.1.4.1.1.88.68,,
,1.2.840.10008.5.1.4.1.1.2.1,Enhanced CT Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.2.1,,
,1.2.840.10008.5.1.4.1.1.7,Secondary Capture Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.7,,
,1.2.840.10008.5.1.4.1.1.6.1,Ultrasound Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.6.1,,
,1.2.840.10008.5.1.4.1.1.2,Computed Tomography Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.2,,
,1.2.840.10008.5.1.4.1.1.2.2,Legacy Converted Enhanced CT Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.2.2,,
,1.2.840.10008.5.1.4.1.1.4,Magnetic Resonance Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.4,,
,1.2.840.10008.5.1.4.1.1.82.1,Corneal Topography Map IOD,,DICOM,1.2.840.10008.5.1.4.1.1.82.1,,
,1.2.840.10008.5.1.4.1.1.9.4.2,General Audio Waveform IOD,,DICOM,1.2.840.10008.5.1.4.1.1.9.4.2,,
,1.2.840.10008.5.1.4.1.1.9.4.1,Basic Voice Audio IOD,,DICOM,1.2.840.10008.5.1.4.1.1.9.4.1,,
,1.2.840.10008.5.1.4.1.1.1.2.1,Digital Mammography X-Ray Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.1.2.1,,
,1.2.840.10008.5.1.4.1.1.67,Real World Value Mapping IOD,,DICOM,1.2.840.10008.5.1.4.1.1.67,,
,1.2.840.10008.5.1.4.1.1.66,Raw Data IOD,,DICOM,1.2.840.10008.5.1.4.1.1.66,,
,1.2.840.10008.5.1.4.1.1.88.59,Key Object Selection Document IOD,,DICOM,1.2.840.10008.5.1.4.1.1.88.59,,
,1.2.840.10008.5.1.4.1.1.128.1,Legacy Converted Enhanced PET Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.128.1,,
,1.2.840.10008.5.1.4.1.1.66.6,Tractography Results IOD,,DICOM,1.2.840.10008.5.1.4.1.1.66.6,,
,1.2.840.10008.5.1.4.1.1.66.5,Surface Segmentation IOD,,DICOM,1.2.840.10008.5.1.4.1.1.66.5,,
,1.2.840.10008.5.1.4.1.1.66.4,Segmentation IOD,,DICOM,1.2.840.10008.5.1.4.1.1.66.4,,
,1.2.840.10008.5.1.4.1.1.66.3,Deformable Spatial Registration IOD,,DICOM,1.2.840.10008.5.1.4.1.1.66.3,,
,1.2.840.10008.5.1.4.1.1.66.2,Spatial Fiducials IOD,,DICOM,1.2.840.10008.5.1.4.1.1.66.2,,
,1.2.840.10008.5.1.4.1.1.66.1,Spatial Registration IOD,,DICOM,1.2.840.10008.5.1.4.1.1.66.1,,
,1.2.840.10008.5.1.4.1.1.88.50,Mammography CAD SR IOD,,DICOM,1.2.840.10008.5.1.4.1.1.88.50,,
,1.2.840.10008.5.1.4.1.1.12.1.1,Enhanced X-Ray Angiographic Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.12.1.1,,
,1.2.840.10008.5.1.4.34.10,RT Brachy Application Setup Delivery Instruction IOD,,DICOM,1.2.840.10008.5.1.4.34.10,,
,1.2.840.10008.5.1.4.1.1.7.4,Multi-frame True Color Secondary Capture Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.7.4,,
,1.2.840.10008.5.1.4.1.1.7.3,Multi-frame Grayscale Word Secondary Capture Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.7.3,,
,1.2.840.10008.5.1.4.1.1.77.1.5.1,Ophthalmic Photography 8 Bit Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.77.1.5.1,,
,1.2.840.10008.5.1.4.1.1.88.40,Procedure Log IOD,,DICOM,1.2.840.10008.5.1.4.1.1.88.40,,
,1.2.840.10008.5.1.4.1.1.7.2,Multi-frame Grayscale Byte Secondary Capture Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.7.2,,
,1.2.840.10008.5.1.4.1.1.7.1,Multi-frame Single Bit Secondary Capture Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.7.1,,
,1.2.840.10008.5.1.4.1.1.77.1.1.1,Video Endoscopic Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.77.1.1.1,,
,1.2.840.10008.5.1.4.1.1.12.2,X-Ray RF Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.12.2,,
,1.2.840.10008.5.1.4.1.1.12.1,X-Ray Angiographic Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.12.1,,
,1.2.840.10008.5.1.4.1.1.9.3.1,Basic Cardiac Electrophysiology IOD,,DICOM,1.2.840.10008.5.1.4.1.1.9.3.1,,
,1.2.840.10008.5.1.4.1.1.128,Positron Emission Tomography Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.128,,
,1.2.840.10008.5.1.4.1.1.81.1,Ophthalmic Thickness Map IOD,,DICOM,1.2.840.10008.5.1.4.1.1.81.1,,
,1.2.840.10008.5.1.4.1.1.3.1,Ultrasound Multi-frame Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.3.1,,
,1.2.840.10008.5.1.4.34.7,RT Beams Delivery Instruction IOD,,DICOM,1.2.840.10008.5.1.4.34.7,,
,1.2.840.10008.5.1.4.1.1.104.2,Encapsulated CDA IOD,,DICOM,1.2.840.10008.5.1.4.1.1.104.2,,
,1.2.840.10008.5.1.4.1.1.104.1,Encapsulated PDF IOD,,DICOM,1.2.840.10008.5.1.4.1.1.104.1,,
,1.2.840.10008.5.1.4.1.1.131,Basic Structured Display IOD,,DICOM,1.2.840.10008.5.1.4.1.1.131,,
,1.2.840.10008.5.1.4.1.1.1.1.1,Digital X-Ray Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.1.1.1,,
,1.2.840.10008.5.1.4.1.1.130,Enhanced PET Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.130,,
,1.2.840.10008.5.1.4.1.1.30,Parametric Map IOD,,DICOM,1.2.840.10008.5.1.4.1.1.30,,
,1.2.840.10008.5.1.4.1.1.88.34,Comprehensive 3D SR IOD,,DICOM,1.2.840.10008.5.1.4.1.1.88.34,,
,1.2.840.10008.5.1.4.1.1.88.33,Comprehensive SR IOD,,DICOM,1.2.840.10008.5.1.4.1.1.88.33,,
,1.2.840.10008.5.1.4.1.1.88.35,Extensible SR IOD,,DICOM,1.2.840.10008.5.1.4.1.1.88.35,,
,1.2.840.10008.5.1.4.1.1.77.1.2,VL Microscopic Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.77.1.2,,
,1.2.840.10008.5.1.4.1.1.77.1.1,VL Endoscopic Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.77.1.1,,
,1.2.840.10008.5.1.4.1.1.77.1.4,VL Photographic Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.77.1.4,,
,1.2.840.10008.5.1.4.1.1.77.1.3,VL Slide-coordinates Microscopic Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.77.1.3,,
,1.2.840.10008.5.1.4.1.1.77.1.6,VL Whole Slide Microscopy Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.77.1.6,,
,1.2.840.10008.5.1.4.1.1.12.2.1,Enhanced X-Ray RF Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.12.2.1,,
,1.2.840.10008.5.1.4.1.1.77.1.2.1,Video Microscopic Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.77.1.2.1,,
,1.2.840.10008.5.1.4.1.1.4.4,Legacy Converted Enhanced MR Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.4.4,,
,1.2.840.10008.5.1.4.1.1.11.5,XA/XRF Grayscale Softcopy Presentation State IOD,,DICOM,1.2.840.10008.5.1.4.1.1.11.5,,
,1.2.840.10008.5.1.4.1.1.11.4,Blending Softcopy Presentation State IOD,,DICOM,1.2.840.10008.5.1.4.1.1.11.4,,
,1.2.840.10008.5.1.4.1.1.88.22,Enhanced SR IOD,,DICOM,1.2.840.10008.5.1.4.1.1.88.22,,
,1.2.840.10008.5.1.4.1.1.11.1,Grayscale Softcopy Presentation State IOD,,DICOM,1.2.840.10008.5.1.4.1.1.11.1,,
,1.2.840.10008.5.1.4.1.1.11.3,Pseudo-color Softcopy Presentation State IOD,,DICOM,1.2.840.10008.5.1.4.1.1.11.3,,
,1.2.840.10008.5.1.4.1.1.11.2,Color Softcopy Presentation State IOD,,DICOM,1.2.840.10008.5.1.4.1.1.11.2,,
,1.2.840.10008.5.1.4.1.1.4.3,Enhanced MR Color Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.4.3,,
,1.2.840.10008.5.1.4.1.1.4.2,MR Spectroscopy IOD,,DICOM,1.2.840.10008.5.1.4.1.1.4.2,,
,1.2.840.10008.5.1.4.1.1.80.1,Ophthalmic Visual Field Static Perimetry Measurements IOD,,DICOM,1.2.840.10008.5.1.4.1.1.80.1,,
,1.2.840.10008.5.1.4.1.1.9.2.1,Hemodynamic IOD,,DICOM,1.2.840.10008.5.1.4.1.1.9.2.1,,
,1.2.840.10008.5.1.4.1.1.4.1,Enhanced MR Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.4.1,,
,1.2.840.10008.5.1.4.1.1.9.6.1,Respiratory Waveform IOD,,DICOM,1.2.840.10008.5.1.4.1.1.9.6.1,,
,1.2.840.10008.5.1.4.1.1.20,Nuclear Medicine Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.20,,
,1.2.840.10008.5.1.4.1.1.13.1.3,Breast Tomosynthesis Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.13.1.3,,
,1.2.840.10008.5.1.4.1.1.13.1.4,Breast Projection X-Ray Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.13.1.4,,
,1.2.840.10008.5.1.4.1.1.13.1.5,Breast Projection X-Ray Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.13.1.5,,
,1.2.840.10008.5.1.4.1.1.88.11,Basic Text SR IOD,,DICOM,1.2.840.10008.5.1.4.1.1.88.11,,
,1.2.840.10008.5.1.4.1.1.13.1.1,X-Ray 3D Angiographic Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.13.1.1,,
,1.2.840.10008.5.1.4.1.1.13.1.2,X-Ray 3D Craniofacial Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.13.1.2,,
,1.2.840.10008.5.1.4.1.1.68.2,Surface Scan Point Cloud IOD,,DICOM,1.2.840.10008.5.1.4.1.1.68.2,,
,1.2.840.10008.5.1.4.1.1.68.1,Surface Scan Mesh IOD,,DICOM,1.2.840.10008.5.1.4.1.1.68.1,,
,1.2.840.10008.5.1.4.1.1.90.1,Content Assessment Results IOD,,DICOM,1.2.840.10008.5.1.4.1.1.90.1,,
,1.2.840.10008.5.1.4.1.1.79.1,Macular Grid Thickness and Volume Report IOD,,DICOM,1.2.840.10008.5.1.4.1.1.79.1,,
,1.2.840.10008.5.?1.?4.?1.?1.?88.?71,Acquisition Context SR IOD,,DICOM,1.2.840.10008.5.?1.?4.?1.?1.?88.?71,,
,1.2.840.10008.?5.?1.?4.?1.?1.?11.?7,Planar MPR Volumetric Presentation State IOD Description,,DICOM,1.2.840.10008.?5.?1.?4.?1.?1.?11.?7,,
,1.2.840.10008.5.1.4.1.1.481.2,RT Dose IOD,,DICOM,1.2.840.10008.5.1.4.1.1.481.2,,
,1.2.840.10008.5.1.4.1.1.481.1,RT Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.481.1,,
,1.2.840.10008.?5.?1.?4.?1.?1.?11.?6,Planar MPR Volumetric Presentation State IOD Description,,DICOM,1.2.840.10008.?5.?1.?4.?1.?1.?11.?6,,
,1.2.840.10008.5.1.4.1.1.481.4,RT Beams Treatment Record IOD,,DICOM,1.2.840.10008.5.1.4.1.1.481.4,,
,1.2.840.10008.5.1.4.1.1.481.3,RT Structure Set IOD,,DICOM,1.2.840.10008.5.1.4.1.1.481.3,,
,1.2.840.10008.5.1.4.1.1.481.6,RT Brachy Treatment Record IOD,,DICOM,1.2.840.10008.5.1.4.1.1.481.6,,
,1.2.840.10008.5.1.4.1.1.481.5,RT Plan IOD,,DICOM,1.2.840.10008.5.1.4.1.1.481.5,,
,1.2.840.10008.5.1.4.1.1.14.2,Intravascular OCT IOD,,DICOM,1.2.840.10008.5.1.4.1.1.14.2,,
,1.2.840.10008.5.1.4.1.1.481.8,RT Ion Plan IOD,,DICOM,1.2.840.10008.5.1.4.1.1.481.8,,
,1.2.840.10008.5.1.4.1.1.14.1,Intravascular OCT IOD,,DICOM,1.2.840.10008.5.1.4.1.1.14.1,,
,1.2.840.10008.5.1.4.1.1.481.7,RT Treatment Summary Record IOD,,DICOM,1.2.840.10008.5.1.4.1.1.481.7,,
,1.2.840.10008.5.1.4.1.1.481.9,RT Ion Beams Treatment Record IOD,,DICOM,1.2.840.10008.5.1.4.1.1.481.9,,
,1.2.840.10008.5.1.4.1.1.1.2,Digital Mammography X-Ray Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.1.2,,
,1.2.840.10008.5.1.4.1.1.1.1,Digital X-Ray Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.1.1,,
,1.2.840.10008.5.1.4.1.1.9.1.3,Ambulatory Electrocardiogram IOD,,DICOM,1.2.840.10008.5.1.4.1.1.9.1.3,,
,1.2.840.10008.5.1.4.1.1.9.1.2,General Electrocardiogram IOD,,DICOM,1.2.840.10008.5.1.4.1.1.9.1.2,,
,1.2.840.10008.5.1.4.1.1.9.1.1,12-Lead Electrocardiogram IOD,,DICOM,1.2.840.10008.5.1.4.1.1.9.1.1,,
,1.2.840.10008.5.1.4.1.1.1.3,Digital Intra-Oral X-Ray Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.1.3,,
,1.2.840.10008.5.1.4.1.1.9.5.1,Arterial Pulse Waveform IOD,,DICOM,1.2.840.10008.5.1.4.1.1.9.5.1,,
,1.2.840.10008.5.1.4.1.1.1.3.1,Digital Intra-Oral X-Ray Image IOD,,DICOM,1.2.840.10008.5.1.4.1.1.1.3.1,,
