name,definition,codesystem,code,ontologyTermURI
"Copies per Microliter","Copies per Microliter","NCIT","C116237","http://purl.obolibrary.org/obo/NCIT_C116237"
"Log10 International Units per Milliliter","Log10 International Units per Milliliter","NCIT","C116238","http://purl.obolibrary.org/obo/NCIT_C116238"
"Cells per Kilogram","Cells per Kilogram","NCIT","C116239","http://purl.obolibrary.org/obo/NCIT_C116239"
"Per Thousand Cells","Per Thousand Cells","NCIT","C116240","http://purl.obolibrary.org/obo/NCIT_C116240"
"Millijoules per Square Centimeter","Millijoules per Square Centimeter","NCIT","C116241","http://purl.obolibrary.org/obo/NCIT_C116241"
"Millimoles per Minute per Kilopascal","Millimoles per Minute per Kilopascal","NCIT","C116242","http://purl.obolibrary.org/obo/NCIT_C116242"
"Per Nanoliter","Per Nanoliter","NCIT","C116243","http://purl.obolibrary.org/obo/NCIT_C116243"
"Cigar Dosing Unit","Cigar Dosing Unit","NCIT","C116244","http://purl.obolibrary.org/obo/NCIT_C116244"
"Cigarette Dosing Unit","Cigarette Dosing Unit","NCIT","C116245","http://purl.obolibrary.org/obo/NCIT_C116245"
"Pipe Dosing Unit","Pipe Dosing Unit","NCIT","C116246","http://purl.obolibrary.org/obo/NCIT_C116246"
"Total Nicotine Equivalent","Total Nicotine Equivalent","NCIT","C116393","http://purl.obolibrary.org/obo/NCIT_C116393"
"Dosing Days to Detection","Dosing Days to Detection","NCIT","C117041","http://purl.obolibrary.org/obo/NCIT_C117041"
"Pharmaceutical Strength Unit","Pharmaceutical Strength Unit","NCIT","C117055","http://purl.obolibrary.org/obo/NCIT_C117055"
"Study Day of Disease Response","Study Day of Disease Response","NCIT","C117390","http://purl.obolibrary.org/obo/NCIT_C117390"
"Study Day of Tumor Results","Study Day of Tumor Results","NCIT","C117408","http://purl.obolibrary.org/obo/NCIT_C117408"
"Study Day of Tumor Identification","Study Day of Tumor Identification","NCIT","C117431","http://purl.obolibrary.org/obo/NCIT_C117431"
"Exposure as Collected Dose Units","Exposure as Collected Dose Units","NCIT","C117481","http://purl.obolibrary.org/obo/NCIT_C117481"
"Exposure as Collected Pharmaceutical Strength Units","Exposure as Collected Pharmaceutical Strength Units","NCIT","C117494","http://purl.obolibrary.org/obo/NCIT_C117494"
"Exposure as Collected Start Day","Exposure as Collected Start Day","NCIT","C117498","http://purl.obolibrary.org/obo/NCIT_C117498"
"Exposure as Collected End Day","Exposure as Collected End Day","NCIT","C117499","http://purl.obolibrary.org/obo/NCIT_C117499"
"Procedure Dose Units","Procedure Dose Units","NCIT","C117520","http://purl.obolibrary.org/obo/NCIT_C117520"
"Procedure Start Day","Procedure Start Day","NCIT","C117531","http://purl.obolibrary.org/obo/NCIT_C117531"
"Procedure End Day","Procedure End Day","NCIT","C117532","http://purl.obolibrary.org/obo/NCIT_C117532"
"Study Day of Death Diagnosis","Study Day of Death Diagnosis","NCIT","C117550","http://purl.obolibrary.org/obo/NCIT_C117550"
"Study Day of Immunogenicity Specimen Assessment","Study Day of Immunogenicity Specimen Assessment","NCIT","C117572","http://purl.obolibrary.org/obo/NCIT_C117572"
"Study Day of Microscopic Findings","Study Day of Microscopic Findings","NCIT","C117600","http://purl.obolibrary.org/obo/NCIT_C117600"
"Study Day of Morphology Assessment","Study Day of Morphology Assessment","NCIT","C117630","http://purl.obolibrary.org/obo/NCIT_C117630"
"Study Day of Reproductive System Findings","Study Day of Reproductive System Findings","NCIT","C117654","http://purl.obolibrary.org/obo/NCIT_C117654"
"Study Day of Subject Status","Study Day of Subject Status","NCIT","C117669","http://purl.obolibrary.org/obo/NCIT_C117669"
"Study Day of Skin Response Assessment","Study Day of Skin Response Assessment","NCIT","C117693","http://purl.obolibrary.org/obo/NCIT_C117693"
"Per Picoliter","Per Picoliter","NCIT","C117964","http://purl.obolibrary.org/obo/NCIT_C117964"
"Immunoglobin A Phospholipid Unit per Milliliter","Immunoglobin A Phospholipid Unit per Milliliter","NCIT","C117965","http://purl.obolibrary.org/obo/NCIT_C117965"
"Bethesda Unit","Bethesda Unit","NCIT","C117966","http://purl.obolibrary.org/obo/NCIT_C117966"
"Bethesda Unit per Milliliter","Bethesda Unit per Milliliter","NCIT","C117967","http://purl.obolibrary.org/obo/NCIT_C117967"
"Disintegration per Minute per 100 milligrams","Disintegration per Minute per 100 milligrams","NCIT","C117968","http://purl.obolibrary.org/obo/NCIT_C117968"
"Disintegration per Minute per Milligram","Disintegration per Minute per Milligram","NCIT","C117969","http://purl.obolibrary.org/obo/NCIT_C117969"
"Disintegration per Minute per Milliliter","Disintegration per Minute per Milliliter","NCIT","C117970","http://purl.obolibrary.org/obo/NCIT_C117970"
"Immunoglobin G Phospholipid Unit per Milliliter","Immunoglobin G Phospholipid Unit per Milliliter","NCIT","C117971","http://purl.obolibrary.org/obo/NCIT_C117971"
"Log10 Copies per Milliliter","Log10 Copies per Milliliter","NCIT","C117972","http://purl.obolibrary.org/obo/NCIT_C117972"
"Immunoglobin M Phospholipid Unit per Milliliter","Immunoglobin M Phospholipid Unit per Milliliter","NCIT","C117973","http://purl.obolibrary.org/obo/NCIT_C117973"
"Nanomole Bone Collagen Equivalent per Liter","Nanomole Bone Collagen Equivalent per Liter","NCIT","C117974","http://purl.obolibrary.org/obo/NCIT_C117974"
"Microequivalent per Liter","Microequivalent per Liter","NCIT","C117975","http://purl.obolibrary.org/obo/NCIT_C117975"
"Nanomole Bone Collagen Equivalent per Millimole","Nanomole Bone Collagen Equivalent per Millimole","NCIT","C118137","http://purl.obolibrary.org/obo/NCIT_C118137"
"Day","Day","NCIT","C25301","http://purl.obolibrary.org/obo/NCIT_C25301"
"Joule per Square Centimeter","Joule per Square Centimeter","NCIT","C67357","http://purl.obolibrary.org/obo/NCIT_C67357"
"Bioequivalent Allergy Unit","Bioequivalent Allergy Unit","NCIT","C70505","http://purl.obolibrary.org/obo/NCIT_C70505"
"Dosage Form Unit","Dosage Form Unit","NCIT","C73558","http://purl.obolibrary.org/obo/NCIT_C73558"
"Observation End Day","Observation End Day","NCIT","C82569","http://purl.obolibrary.org/obo/NCIT_C82569"
"Observation Start Day","Observation Start Day","NCIT","C82570","http://purl.obolibrary.org/obo/NCIT_C82570"
"Per 200 High Powered Fields","Per 200 High Powered Fields","NCIT","C132472","http://purl.obolibrary.org/obo/NCIT_C132472"
"Per 2000 Red Blood Cells","Per 2000 Red Blood Cells","NCIT","C132473","http://purl.obolibrary.org/obo/NCIT_C132473"
"Per 2500 White Blood Cells","Per 2500 White Blood Cells","NCIT","C132474","http://purl.obolibrary.org/obo/NCIT_C132474"
"Per 40 High Powered Fields","Per 40 High Powered Fields","NCIT","C132475","http://purl.obolibrary.org/obo/NCIT_C132475"
"Per 500 White Blood Cells","Per 500 White Blood Cells","NCIT","C132476","http://purl.obolibrary.org/obo/NCIT_C132476"
"Base Pair Unit","Base Pair Unit","NCIT","C132477","http://purl.obolibrary.org/obo/NCIT_C132477"
"Log10 50 Percent Tissue Culture Infective Dose per Milliliter","Log10 50 Percent Tissue Culture Infective Dose per Milliliter","NCIT","C132478","http://purl.obolibrary.org/obo/NCIT_C132478"
"Log10 50 Percent Tissue Culture Infective Dose per Microliter","Log10 50 Percent Tissue Culture Infective Dose per Microliter","NCIT","C132479","http://purl.obolibrary.org/obo/NCIT_C132479"
"MilliMerck Unit per Milliliter","MilliMerck Unit per Milliliter","NCIT","C132480","http://purl.obolibrary.org/obo/NCIT_C132480"
"Microliter per Kilogram per Day","Microliter per Kilogram per Day","NCIT","C132481","http://purl.obolibrary.org/obo/NCIT_C132481"
"Packs per Day","Packs per Day","NCIT","C133746","http://purl.obolibrary.org/obo/NCIT_C133746"
"Blister Pack Dosing Unit","Blister Pack Dosing Unit","NCIT","C61569","http://purl.obolibrary.org/obo/NCIT_C61569"
"Centimeters of Mercury","Centimeters of Mercury","NCIT","C147129","http://purl.obolibrary.org/obo/NCIT_C147129"
"Enzyme Unit per Liter","Enzyme Unit per Liter","NCIT","C147130","http://purl.obolibrary.org/obo/NCIT_C147130"
"Lambda z TAU","Lambda z TAU","NCIT","C147481","http://purl.obolibrary.org/obo/NCIT_C147481"
"Per 50 High Powered Fields","Per 50 High Powered Fields","NCIT","C158698","http://purl.obolibrary.org/obo/NCIT_C158698"
"Per 10 High Powered Fields","Per 10 High Powered Fields","NCIT","C158699","http://purl.obolibrary.org/obo/NCIT_C158699"
"Percent Blasts in Peripheral Blood at Diagnosis","Percent Blasts in Peripheral Blood at Diagnosis","NCIT","C158879","http://purl.obolibrary.org/obo/NCIT_C158879"
"Percent of Positive Nuclei","Percent of Positive Nuclei","NCIT","C159477","http://purl.obolibrary.org/obo/NCIT_C159477"
"Percent of Granulocytes","Percent of Granulocytes","NCIT","C159478","http://purl.obolibrary.org/obo/NCIT_C159478"
"Percent Inflammatory Marker Positive","Percent Inflammatory Marker Positive","NCIT","C159479","http://purl.obolibrary.org/obo/NCIT_C159479"
"Percent of Monocytes","Percent of Monocytes","NCIT","C159480","http://purl.obolibrary.org/obo/NCIT_C159480"
"Percent of Necrosis","Percent of Necrosis","NCIT","C159481","http://purl.obolibrary.org/obo/NCIT_C159481"
"Percent of Neutrophils","Percent of Neutrophils","NCIT","C159482","http://purl.obolibrary.org/obo/NCIT_C159482"
"Percent of Stromal Cells","Percent of Stromal Cells","NCIT","C159483","http://purl.obolibrary.org/obo/NCIT_C159483"
"Percent of Tumor Cells","Percent of Tumor Cells","NCIT","C159484","http://purl.obolibrary.org/obo/NCIT_C159484"
"Percent of Tumor Marker Positive Nuclei","Percent of Tumor Marker Positive Nuclei","NCIT","C159485","http://purl.obolibrary.org/obo/NCIT_C159485"
"Gray per Fraction","Gray per Fraction","NCIT","C159625","http://purl.obolibrary.org/obo/NCIT_C159625"
"Centigray per Fraction","Centigray per Fraction","NCIT","C159626","http://purl.obolibrary.org/obo/NCIT_C159626"
"Mortality Cut-off Year, National Death Index","Mortality Cut-off Year, National Death Index","NCIT","C159714","http://purl.obolibrary.org/obo/NCIT_C159714"
"Percentage of Ki-67 Positive Nuclei","Percentage of Ki-67 Positive Nuclei","NCIT","C160485","http://purl.obolibrary.org/obo/NCIT_C160485"
"Milligram Per Kilogram Per Week","Milligram Per Kilogram Per Week","NCIT","C161486","http://purl.obolibrary.org/obo/NCIT_C161486"
"Drink Dosing Unit","Drink Dosing Unit","NCIT","C161487","http://purl.obolibrary.org/obo/NCIT_C161487"
"Degree Per Millimeter","Degree Per Millimeter","NCIT","C161488","http://purl.obolibrary.org/obo/NCIT_C161488"
"Square Millisecond","Square Millisecond","NCIT","C161489","http://purl.obolibrary.org/obo/NCIT_C161489"
"Per Millisecond","Per Millisecond","NCIT","C161490","http://purl.obolibrary.org/obo/NCIT_C161490"
"Electrochemiluminescence Unit","Electrochemiluminescence Unit","NCIT","C161491","http://purl.obolibrary.org/obo/NCIT_C161491"
"Genomic Equivalents per Milliliter","Genomic Equivalents per Milliliter","NCIT","C161492","http://purl.obolibrary.org/obo/NCIT_C161492"
"Genomic Equivalents","Genomic Equivalents","NCIT","C161493","http://purl.obolibrary.org/obo/NCIT_C161493"
"D-Dimer Unit","D-Dimer Unit","NCIT","C161494","http://purl.obolibrary.org/obo/NCIT_C161494"
"Micrograms DDU Per Liter","Micrograms DDU Per Liter","NCIT","C161495","http://purl.obolibrary.org/obo/NCIT_C161495"
"Phosphatidylserine IgM Antibody Unit","Phosphatidylserine IgM Antibody Unit","NCIT","C161496","http://purl.obolibrary.org/obo/NCIT_C161496"
"Phosphatidylserine IgG Antibody Unit","Phosphatidylserine IgG Antibody Unit","NCIT","C161497","http://purl.obolibrary.org/obo/NCIT_C161497"
"Phosphatidylserine IgA Antibody Unit","Phosphatidylserine IgA Antibody Unit","NCIT","C161498","http://purl.obolibrary.org/obo/NCIT_C161498"
"Percent Bone Marrow Shielded","Percent Bone Marrow Shielded","NCIT","C161500","http://purl.obolibrary.org/obo/NCIT_C161500"
"Planned Challenge Agent Exposure Units","Planned Challenge Agent Exposure Units","NCIT","C161573","http://purl.obolibrary.org/obo/NCIT_C161573"
"Nanogram Equivalents","Nanogram Equivalents","NCIT","C184705","http://purl.obolibrary.org/obo/NCIT_C184705"
"Radians Per Second","Radians Per Second","NCIT","C184714","http://purl.obolibrary.org/obo/NCIT_C184714"
"Hundred Thousand Per Kilogram","Hundred Thousand Per Kilogram","NCIT","C184715","http://purl.obolibrary.org/obo/NCIT_C184715"
"Ten Million Per Kilogram","Ten Million Per Kilogram","NCIT","C184717","http://purl.obolibrary.org/obo/NCIT_C184717"
"Per Million","Per Million","NCIT","C184719","http://purl.obolibrary.org/obo/NCIT_C184719"
"Serving Dosing Unit","Serving Dosing Unit","NCIT","C184720","http://purl.obolibrary.org/obo/NCIT_C184720"
"Tuberculin Unit per 100 Microliters","Tuberculin Unit per 100 Microliters","NCIT","C184721","http://purl.obolibrary.org/obo/NCIT_C184721"
"Relative Luminescence Unit","Relative Luminescence Unit","NCIT","C184722","http://purl.obolibrary.org/obo/NCIT_C184722"
"Milligram Per Breath","Milligram Per Breath","NCIT","C184723","http://purl.obolibrary.org/obo/NCIT_C184723"
"Application Unit","Application Unit","NCIT","C25397","http://purl.obolibrary.org/obo/NCIT_C25397"
"Age Unit","Age Unit","NCIT","C50400","http://purl.obolibrary.org/obo/NCIT_C50400"
"Average Fluorescence Units","Average Fluorescence Units","NCIT","C74917","http://purl.obolibrary.org/obo/NCIT_C74917"
"Capsule per Animal","Capsule per Animal","NCIT","C74918","http://purl.obolibrary.org/obo/NCIT_C74918"
"Cells per Milliliter","Cells per Milliliter","NCIT","C74919","http://purl.obolibrary.org/obo/NCIT_C74919"
"Microgram per Gram per Day","Microgram per Gram per Day","NCIT","C74921","http://purl.obolibrary.org/obo/NCIT_C74921"
"Microgram per Gram per Hour","Microgram per Gram per Hour","NCIT","C74922","http://purl.obolibrary.org/obo/NCIT_C74922"
"Microgram per Gram per Minute","Microgram per Gram per Minute","NCIT","C74923","http://purl.obolibrary.org/obo/NCIT_C74923"
"Colony Forming Unit per Dish","Colony Forming Unit per Dish","NCIT","C74990","http://purl.obolibrary.org/obo/NCIT_C74990"
"Gravity","Gravity","NCIT","C74992","http://purl.obolibrary.org/obo/NCIT_C74992"
"Focus Forming Unit","Focus Forming Unit","NCIT","C75303","http://purl.obolibrary.org/obo/NCIT_C75303"
"Loomis Unit","Loomis Unit","NCIT","C75748","http://purl.obolibrary.org/obo/NCIT_C75748"
"Loomis Unit per Gram","Loomis Unit per Gram","NCIT","C75749","http://purl.obolibrary.org/obo/NCIT_C75749"
"Loomis Unit per Milliliter","Loomis Unit per Milliliter","NCIT","C75750","http://purl.obolibrary.org/obo/NCIT_C75750"
"Milliliter per Square Centimeter","Milliliter per Square Centimeter","NCIT","C75751","http://purl.obolibrary.org/obo/NCIT_C75751"
"International Unit per Milligram of Creatinine","International Unit per Milligram of Creatinine","NCIT","C75903","http://purl.obolibrary.org/obo/NCIT_C75903"
"Microgram per Milliliter per Hour","Microgram per Milliliter per Hour","NCIT","C75905","http://purl.obolibrary.org/obo/NCIT_C75905"
"Arbitrary Fluorescence Units","Arbitrary Fluorescence Units","NCIT","C77534","http://purl.obolibrary.org/obo/NCIT_C77534"
"Relative Fluorescence Intensity Unit","Relative Fluorescence Intensity Unit","NCIT","C77535","http://purl.obolibrary.org/obo/NCIT_C77535"
"Unit per Gram","Unit per Gram","NCIT","C77606","http://purl.obolibrary.org/obo/NCIT_C77606"
"Unit per Milliliter","Unit per Milliliter","NCIT","C77607","http://purl.obolibrary.org/obo/NCIT_C77607"
"Lipase Units per Kilogram","Lipase Units per Kilogram","NCIT","C178058","http://purl.obolibrary.org/obo/NCIT_C178058"
"Lipase Unit","Lipase Unit","NCIT","C178059","http://purl.obolibrary.org/obo/NCIT_C178059"
"Milliunits per Mole Hemoglobin","Milliunits per Mole Hemoglobin","NCIT","C184780","http://purl.obolibrary.org/obo/NCIT_C184780"
"Infectious Units per Milliliter","Infectious Units per Milliliter","NCIT","C185172","http://purl.obolibrary.org/obo/NCIT_C185172"
"Hundred Million Infectious Units per Milliliter","Hundred Million Infectious Units per Milliliter","NCIT","C185174","http://purl.obolibrary.org/obo/NCIT_C185174"
"Billion Infectious Units per Milliliter","Billion Infectious Units per Milliliter","NCIT","C185175","http://purl.obolibrary.org/obo/NCIT_C185175"
"Percent Tumor Invasion","Percent Tumor Invasion","NCIT","C185260","http://purl.obolibrary.org/obo/NCIT_C185260"
"Immunohistochemistry Test Result Unit","Immunohistochemistry Test Result Unit","NCIT","C185621","http://purl.obolibrary.org/obo/NCIT_C185621"
"Phosphatidylserine IgA Antibody Unit per Milliliter","Phosphatidylserine IgA Antibody Unit per Milliliter","NCIT","C186219","http://purl.obolibrary.org/obo/NCIT_C186219"
"Envelope Dosing Unit","Envelope Dosing Unit","NCIT","C186220","http://purl.obolibrary.org/obo/NCIT_C186220"
"Phosphatidylserine IgG Antibody Unit per Milliliter","Phosphatidylserine IgG Antibody Unit per Milliliter","NCIT","C186221","http://purl.obolibrary.org/obo/NCIT_C186221"
"Chewable Gel Dosing Unit","Chewable Gel Dosing Unit","NCIT","C186222","http://purl.obolibrary.org/obo/NCIT_C186222"
"Phosphatidylserine IgM Antibody Unit per Milliliter","Phosphatidylserine IgM Antibody Unit per Milliliter","NCIT","C186223","http://purl.obolibrary.org/obo/NCIT_C186223"
"Therapeutic Cells per Square Meter","Therapeutic Cells per Square Meter","NCIT","C186224","http://purl.obolibrary.org/obo/NCIT_C186224"
"Hour","Hour","NCIT","C25529","http://purl.obolibrary.org/obo/NCIT_C25529"
"Millimeter","Millimeter","NCIT","C28251","http://purl.obolibrary.org/obo/NCIT_C28251"
"Kilogram","Kilogram","NCIT","C28252","http://purl.obolibrary.org/obo/NCIT_C28252"
"Milligram","Milligram","NCIT","C28253","http://purl.obolibrary.org/obo/NCIT_C28253"
"Milliliter","Milliliter","NCIT","C28254","http://purl.obolibrary.org/obo/NCIT_C28254"
"Frames Per Second","Frames Per Second","NCIT","C106524","http://purl.obolibrary.org/obo/NCIT_C106524"
"Milliliters Per Millimeter of Mercury","Milliliters Per Millimeter of Mercury","NCIT","C106542","http://purl.obolibrary.org/obo/NCIT_C106542"
"Miscellaneous Unit","Miscellaneous Unit","NCIT","C48572","http://purl.obolibrary.org/obo/NCIT_C48572"
"Femtogram per Milliliter per Kilogram per Meter Squared","Femtogram per Milliliter per Kilogram per Meter Squared","NCIT","C119336","http://purl.obolibrary.org/obo/NCIT_C119336"
"Femtogram per Milliliter per Milligram per Day","Femtogram per Milliliter per Milligram per Day","NCIT","C119337","http://purl.obolibrary.org/obo/NCIT_C119337"
"Femtogram per Milliliter per Milligram per Kilogram","Femtogram per Milliliter per Milligram per Kilogram","NCIT","C119338","http://purl.obolibrary.org/obo/NCIT_C119338"
"Femtogram per Milliliter per Milligram per Kilogram per Day","Femtogram per Milliliter per Milligram per Kilogram per Day","NCIT","C119339","http://purl.obolibrary.org/obo/NCIT_C119339"
"Femtogram per Milliliter per Milligram per Meter Squared","Femtogram per Milliliter per Milligram per Meter Squared","NCIT","C119340","http://purl.obolibrary.org/obo/NCIT_C119340"
"Femtogram per Milliliter per Milligram per Meter Squared per Day","Femtogram per Milliliter per Milligram per Meter Squared per Day","NCIT","C119341","http://purl.obolibrary.org/obo/NCIT_C119341"
"Femtogram per Milliliter per Gram","Femtogram per Milliliter per Gram","NCIT","C119347","http://purl.obolibrary.org/obo/NCIT_C119347"
"Femtogram per Milliliter per Kilogram","Femtogram per Milliliter per Kilogram","NCIT","C119348","http://purl.obolibrary.org/obo/NCIT_C119348"
"Femtogram per Milliliter per Meter Squared","Femtogram per Milliliter per Meter Squared","NCIT","C119349","http://purl.obolibrary.org/obo/NCIT_C119349"
"Femtogram per Milliliter per Microgram","Femtogram per Milliliter per Microgram","NCIT","C119351","http://purl.obolibrary.org/obo/NCIT_C119351"
"Gram per Milliliter per Kilogram per Meter Squared","Gram per Milliliter per Kilogram per Meter Squared","NCIT","C119352","http://purl.obolibrary.org/obo/NCIT_C119352"
"Gram per Milliliter per Microgram per Day","Gram per Milliliter per Microgram per Day","NCIT","C119356","http://purl.obolibrary.org/obo/NCIT_C119356"
"Gram per Milliliter per Microgram per Kilogram","Gram per Milliliter per Microgram per Kilogram","NCIT","C119357","http://purl.obolibrary.org/obo/NCIT_C119357"
"Gram per Milliliter per Microgram per Kilogram per Day","Gram per Milliliter per Microgram per Kilogram per Day","NCIT","C119358","http://purl.obolibrary.org/obo/NCIT_C119358"
"Gram per Milliliter per Microgram per Meter Squared","Gram per Milliliter per Microgram per Meter Squared","NCIT","C119359","http://purl.obolibrary.org/obo/NCIT_C119359"
"Gram per Milliliter per Microgram per Meter Squared per Day","Gram per Milliliter per Microgram per Meter Squared per Day","NCIT","C119360","http://purl.obolibrary.org/obo/NCIT_C119360"
"Gram per Milliliter per Gram","Gram per Milliliter per Gram","NCIT","C119361","http://purl.obolibrary.org/obo/NCIT_C119361"
"Gram per Milliliter per Meter Squared","Gram per Milliliter per Meter Squared","NCIT","C119363","http://purl.obolibrary.org/obo/NCIT_C119363"
"Gram per Milliliter per Milligram","Gram per Milliliter per Milligram","NCIT","C119364","http://purl.obolibrary.org/obo/NCIT_C119364"
"Gram per Milliliter per Microgram","Gram per Milliliter per Microgram","NCIT","C119365","http://purl.obolibrary.org/obo/NCIT_C119365"
"International Unit per Milliliter per Kilogram per Meter Squared","International Unit per Milliliter per Kilogram per Meter Squared","NCIT","C119366","http://purl.obolibrary.org/obo/NCIT_C119366"
"International Unit per Milliliter per Microgram per Day","International Unit per Milliliter per Microgram per Day","NCIT","C119372","http://purl.obolibrary.org/obo/NCIT_C119372"
"International Unit per Milliliter per Microgram per Kilogram","International Unit per Milliliter per Microgram per Kilogram","NCIT","C119373","http://purl.obolibrary.org/obo/NCIT_C119373"
"International Unit per Milliliter per Microgram per Kilogram per Day","International Unit per Milliliter per Microgram per Kilogram per Day","NCIT","C119374","http://purl.obolibrary.org/obo/NCIT_C119374"
"International Unit per Milliliter per Microgram per Meter Squared","International Unit per Milliliter per Microgram per Meter Squared","NCIT","C119375","http://purl.obolibrary.org/obo/NCIT_C119375"
"International Unit per Milliliter per Microgram per Meter Squared per Day","International Unit per Milliliter per Microgram per Meter Squared per Day","NCIT","C119376","http://purl.obolibrary.org/obo/NCIT_C119376"
"International Unit per Milliliter per Gram","International Unit per Milliliter per Gram","NCIT","C119377","http://purl.obolibrary.org/obo/NCIT_C119377"
"International Unit per Milliliter per Kilogram","International Unit per Milliliter per Kilogram","NCIT","C119378","http://purl.obolibrary.org/obo/NCIT_C119378"
"International Unit per Milliliter per Meter Squared","International Unit per Milliliter per Meter Squared","NCIT","C119379","http://purl.obolibrary.org/obo/NCIT_C119379"
"International Unit per Milliliter per Milligram","International Unit per Milliliter per Milligram","NCIT","C119380","http://purl.obolibrary.org/obo/NCIT_C119380"
"International Unit per Milliliter per Microgram","International Unit per Milliliter per Microgram","NCIT","C119381","http://purl.obolibrary.org/obo/NCIT_C119381"
"Milligram per Milliliter per Kilogram per Meter Squared","Milligram per Milliliter per Kilogram per Meter Squared","NCIT","C119382","http://purl.obolibrary.org/obo/NCIT_C119382"
"Milligram per Milliliter per Milligram per Day","Milligram per Milliliter per Milligram per Day","NCIT","C119383","http://purl.obolibrary.org/obo/NCIT_C119383"
"Milligram per Milliliter per Meter Squared","Milligram per Milliliter per Meter Squared","NCIT","C119393","http://purl.obolibrary.org/obo/NCIT_C119393"
"Milli-International Unit per Milliliter per Kilogram per Meter Squared","Milli-International Unit per Milliliter per Kilogram per Meter Squared","NCIT","C119396","http://purl.obolibrary.org/obo/NCIT_C119396"
"Milli-International Unit per Milliliter per Milligram per Kilogram","Milli-International Unit per Milliliter per Milligram per Kilogram","NCIT","C119398","http://purl.obolibrary.org/obo/NCIT_C119398"
"Milli-International Unit per Milliliter per Milligram per Meter Squared","Milli-International Unit per Milliliter per Milligram per Meter Squared","NCIT","C119400","http://purl.obolibrary.org/obo/NCIT_C119400"
"Milli-International Unit per Milliliter per Kilogram","Milli-International Unit per Milliliter per Kilogram","NCIT","C119408","http://purl.obolibrary.org/obo/NCIT_C119408"
"Milli-International Unit per Milliliter per Meter Squared","Milli-International Unit per Milliliter per Meter Squared","NCIT","C119409","http://purl.obolibrary.org/obo/NCIT_C119409"
"Millimole per Liter per Kilogram per Meter Squared","Millimole per Liter per Kilogram per Meter Squared","NCIT","C119412","http://purl.obolibrary.org/obo/NCIT_C119412"
"Millimole per Liter per Milligram per Kilogram","Millimole per Liter per Milligram per Kilogram","NCIT","C119414","http://purl.obolibrary.org/obo/NCIT_C119414"
"Millimole per Liter per Microgram per Kilogram","Millimole per Liter per Microgram per Kilogram","NCIT","C119419","http://purl.obolibrary.org/obo/NCIT_C119419"
"Millimole per Liter per Gram","Millimole per Liter per Gram","NCIT","C119423","http://purl.obolibrary.org/obo/NCIT_C119423"
"Millimole per Liter per Meter Squared","Millimole per Liter per Meter Squared","NCIT","C119425","http://purl.obolibrary.org/obo/NCIT_C119425"
"Millimole per Liter per Milligram","Millimole per Liter per Milligram","NCIT","C119426","http://purl.obolibrary.org/obo/NCIT_C119426"
