tableName,tableExtends,columnName,columnType,key,required,refSchema,refTable,refLink,refBack,validation,semantics,description,profiles
overview,,subjectID,string,1,TRUE,,,,,,http://purl.obolibrary.org/obo/NCIT_C142495,"An individual who is the subject of personal data, persons to whom data refers, and from whom data are collected, processed, and stored.",RD3
overview,,sex1,ontology,,,,GenderAtBirth,,,,,"Claimed Sex / Sex at birth (can be different from observed sex, see sample)",RD3
overview,,fid,string,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C25173,"A domestic group, or a number of domestic groups linked through descent (demonstrated or stipulated) from a common ancestor, marriage, or adoption.",RD3
overview,,mid,ref,,,,Individuals,,,,http://purl.obolibrary.org/obo/NCIT_C89336,"Identifier indicating a reference to mother of the subject",RD3
overview,,pid,ref,,,,Individuals,,,,http://purl.obolibrary.org/obo/NCIT_C94324,"Identifier indicating a reference to father of the subject",RD3
overview,,partOfRelease,ref_array,,,,datareleases,,,,http://purl.obolibrary.org/obo/NCIT_C172217,"One or more Solve-RD releases that indicate when the record was first introduced into RD3 or when it was updated.",RD3
overview,,hasOnlyNovelOmics,bool,,,,,,,,,"If true, this subject does not have data in any data freeze (1,2,3,etc.)",RD3
overview,,organisation,ontology_array,,,,Organisations,,,,http://purl.obolibrary.org/obo/NCIT_C25412,"Name of the organisation that submitted Subject",RD3
overview,,ERN,ontology_array,,,,Organisations,,,,http://purl.obolibrary.org/obo/NCIT_C25412,"ERN",RD3
overview,,clinical_status,bool,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C64917,"whether it is an affected individual (main disease) Yes/No",RD3
overview,,solved,bool,,,,,,,,,"Solved status for RD3 (True/False)",RD3
overview,,phenotype,ontology_array,,,,Phenotypes,,,,http://purl.obolibrary.org/obo/NCIT_C16977,"Phenotype based on Human Phenotype Ontology (HPO)",RD3
overview,,hasNotPhenotype,ontology_array,,,,Phenotypes,,,,http://purl.bioontology.org/ontology/HL7/C0442737,"Relevant Phenotype NOT present in subject",RD3
overview,,disease,ontology_array,,,,Diseases,,,,http://purl.obolibrary.org/obo/NCIT_C15607,"if affected, which MAIN disease code(s) apply to subject",RD3
overview,,subjectData,heading,,,,,,,,,,RD3
overview,,numberOfSamples,int,,,,,,,,,"Number of samples derived from a subject",RD3
overview,,samples,ref_array,,,,samples,,,,,"All samples derived from a subject",RD3
overview,,numberOfExperiments,int,,,,,,,,,,RD3
overview,,experiments,ref_array,,,,labinfo,,,,,"All experiments associated with a subject",RD3
overview,,files,string,,,,,,,,,"Files associated with a subject",RD3
datareleases,,,,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C172217,"The act of making data or other structured information accessible to the public or to the user group of a database.",RD3
datareleases,,name,string,1,TRUE,,,,,,http://purl.obolibrary.org/obo/NCIT_C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",RD3
datareleases,,label,string,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C42614,"The words or language units by which a thing is known.",RD3
datareleases,,description,text,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C25365,"A written or verbal account, representation, statement, or explanation of something.",RD3
datareleases,,date,date,,,,,,,,http://semanticscience.org/resource/SIO_001083,"A date of database submission refers to the moment in time in which some information was submitted/received to a database system.",RD3
datareleases,,createdBy,ref,,,,ContactPersons,,,,http://purl.obolibrary.org/obo/NCIT_C42628,"Indicates the person or authoritative body who brought the item into existence.",RD3
datareleases,,dataSource,ontology_array,,,,Organisations,,,,http://purl.obolibrary.org/obo/NCIT_C16493,"The person or authoritative body who provided the information.",RD3
datareleases,,releaseNotes,text,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C115505,"A notation regarding the decisions, and/or clarification of any information pertaining to data management.",RD3
datasets,,,,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C47824,"container of files belonging together (different datasets can contain overlapping files, except for the intial datasets containing startfiles (before analysis, startfiles= BAM, gVCF files (one per chromosome) and phenopacket file))",RD3
datasets,,name,string,1,TRUE,,,,,,http://purl.obolibrary.org/obo/NCIT_C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",RD3
datasets,,description,text,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C25365,"A written or verbal account, representation, statement, or explanation of something.",RD3
datasets,,datausepermissions,ontology_array,,,,DataUsePermissions,,,,http://purl.obolibrary.org/obo/DUO_0000001,,RD3
datasets,,datausemodifiers,ontology_array,,,,DataUseModifiers,,,,http://purl.obolibrary.org/obo/DUO_0000017,"Data use modifiers indicate additional conditions for use. For instance, a dataset is restricted to investigations into specific diseases or performed at specific geographical locations.",RD3
datasets,,datasetType,,,TRUE,,,,,,,"type of dataset (raw or processed (analysed) data)",RD3
datasets,,comments,text,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C25393,"A written explanation, observation or criticism added to textual material.",RD3
studies,,,,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C63536,"A detailed examination, analysis, or critical inspection of one or multiple subjects designed to discover facts.",RD3
studies,,name,string,1,TRUE,,,,,,http://purl.obolibrary.org/obo/OMIABIS_0000006,"A unique proper name or character sequence that identifies this particular study.",RD3
studies,,studyAcronym,string,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C93495,"The non-unique initials or abbreviated name used for identification.",RD3
studies,,studyName,string,,,,,,,,http://purl.obolibrary.org/obo/OMIABIS_0000037,"A name that designates this study.",RD3
studies,,inclusionCriteria,text,,,,,,,,http://purl.obolibrary.org/obo/OBI_0500027,"The conditions which, if met, make an person eligible for participation in this study.",RD3
studies,,principleInvestigator,string,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C19924,"An investigator who is responsible for all aspects of the conduct of a study.",RD3
studies,,contactPerson,ref_array,,,,ContactPersons,,,,http://purl.obolibrary.org/obo/NCIT_C176373,"Name of study contact.",RD3
studies,,contactEmail,string,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C176375,"A text string identifier for a location to which e-mail for the study contact can be delivered.",RD3
studies,,studyDescription,text,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C142704,"A plan specification comprised of protocols (which may specify how and what kinds of data will be gathered) that are executed as part of this study.",RD3
studies,,studyStartDate,date,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C69208,"The date on which this study began.",RD3
studies,,studyCompletionDate,date,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C142702,"The date on which the concluding information for this study is completed. Usually, this is when the last subject has a final visit, or the main analysis has finished, or any other protocol-defined completion date.",RD3
studies,,currentStudyStatus,string,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C171103,"The status of a study or trial.",RD3
studies,,numberOfSubjectsEnrolled,int,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C153145,"An integer specifying the quantity of study subjects enrolled in the study at the current time.",RD3
studies,,samplesCollected,int,,,,,,,,,"An integer specifying the quantity of samples collected at the current time.",RD3
studies,,belongsToDataRelease,ref_array,,,,datareleases,,,,http://purl.obolibrary.org/obo/NCIT_C172217,"The act of making data or other structured information accessible to the public or to the user group of a database.",RD3
library,,,,,,,,,,,,"sequencing library information",RD3
library,,name,string,1,TRUE,,,,,,http://purl.obolibrary.org/obo/NCIT_C42614,"name of library used for NGS",RD3
library,,designDescription,string,,,,,,,,,"Description of library",RD3
library,,libraryConstructionProtocol,string,,,,,,,,,"Construction Protocol library",RD3
library,,libraryLayoutId,string,,,,,,,,,"Library Layout: whether to expect SINGLE or PAIRED end reads.",RD3
library,,pairedNominalLength,string,,,,,,,,,"Nominal Length: the expected size of the insert.",RD3
library,,librarySelectionId,string,,,,,,,,,"Library Selection: the method used to select and/or enrich the material being sequenced.",RD3
